institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2014;PMC3830177;24029810;10.1016/j.eplepsyres.2013.08.002;Elsevier;Epilepsy Research;0920-1211, 1872-6844;2412.05;TRUE
Wellcome Trust;2014;PMC4000269;24582322;10.1016/j.eplepsyres.2014.01.004;Elsevier;Epilepsy Research;0920-1211, 1872-6844;2194.69;TRUE
Wellcome Trust;2014;PMC3793871;23500200;10.1016/j.ejphar.2013.01.069;Elsevier;European Journal of Pharmacology;0014-2999, 1879-0712;3082.85;TRUE
Wellcome Trust;2014;PMC3819993;23891863;10.1016/j.exer.2013.07.020;Elsevier;Experimental Eye Research;0014-4835, 1096-0007;2033.22;TRUE
Wellcome Trust;2014;PMC3898477;24252178;10.1016/j.expneurol.2013.11.011;Elsevier;Experimental Neurology;0014-4886, 1090-2430;2091.97;TRUE
Wellcome Trust;2014;PMC4158421;25063338;10.1016/j.febslet.2014.07.015;Elsevier;FEBS Journal;0014-5793, 1873-3468;1929.86;TRUE
Wellcome Trust;2014;PMC4158911;25084564;10.1016/j.febslet.2014.07.025;Elsevier;FEBS Journal;0014-5793, 1873-3468;1610.24;TRUE
Wellcome Trust;2014;PMC4158416;24960071;10.1016/j.febslet.2014.06.035;Elsevier;FEBS Letters;0014-5793, 1873-3468;1911.48;TRUE
Wellcome Trust;2014;PMC3807786;23851070;10.1016/j.febslet.2013.06.056;Elsevier;FEBS Letters;0014-5793, 1873-3468;1478.27;TRUE
Wellcome Trust;2014;PMC4230639;25256929;10.1016/j.fertnstert.2014.07.1208;Elsevier;Fertility and sterility;0015-0282, 1556-5653;2104.56;TRUE
Wellcome Trust;2014;PMC4230690;25150390;10.1016/j.fertnstert.2014.07.709;Elsevier;Fertility and sterility;0015-0282, 1556-5653;2104.56;TRUE
Wellcome Trust;2014;PMC4230778;25256928;10.1016/j.fertnstert.2014.07.1209;Elsevier;Fertility and sterility;0015-0282, 1556-5653;2104.56;TRUE
Wellcome Trust;2014;PMC3838620;23880144;10.1016/j.gep.2013.07.006;Elsevier;Gene Expression Patterns;1567-133X, 1872-7298;1761.99;TRUE
Wellcome Trust;2014;PMC3919204;24412616;10.1016/j.immuni.2013.10.022;Elsevier;Immunity;1074-7613, 1097-4180;3838.97;TRUE
Wellcome Trust;2014;PMC4175217;25097141;10.1016/j.ijgo.2014.04.013;Elsevier;International Journal of Gynecology & Obstetrics;0020-7292, 1879-3479;2648.13;TRUE
Wellcome Trust;2014;PMC3835934;24135012;10.1016/j.jcrc.2013.09.001;Elsevier;Journal of  Crit Care;0883-9441, 1557-8615;1998.50;TRUE
Wellcome Trust;2014;PMC3878770;24183488;10.1016/j.jad.2013.09.001;Elsevier;Journal of Affective Disorders;0165-0327, 1573-2517;2365.58;TRUE
Wellcome Trust;2014;PMC3919206;23684069;10.1016/j.jaci.2013.03.043;Elsevier;Journal of Allergy and Clinical Immunology;0091-6749, 1097-6825;2711.01;TRUE
Wellcome Trust;2014;PMC4152000;24636086;10.1016/j.jaci.2014.02.002;Elsevier;Journal of Allergy and Clinical Immunology;0091-6749, 1097-6825;2667.46;TRUE
Wellcome Trust;2014;PMC3884121;24369804;10.1016/j.jaci.2013.09.053;Elsevier;Journal of Allergy and Clinical Immunology;0091-6749, 1097-6825;2337.93;TRUE
Wellcome Trust;2014;PMC3743042;23651607;10.1016/j.jbtep.2013.03.004;Elsevier;Journal of Behavior Therapy and Experimental Psychiatry;0005-7916, 1873-7943;2956.23;TRUE
Wellcome Trust;2014;PMC4236591;24766858;10.1016/j.jclinepi.2014.03.002;Elsevier;Journal of Clinical Epidemiology;0895-4356, 1878-5921;2208.86;TRUE
Wellcome Trust;2014;PMC3994278;24332705;10.1016/j.jcf.2013.11.002;Elsevier;Journal of Cystic Fibrosis;1569-1993, 1873-5010;2816.38;TRUE
Wellcome Trust;2014;PMC3994510;22796894;10.1016/j.jhep.2012.07.008;Elsevier;Journal of Hepatology;0168-8278, 1600-0641;2910.25;TRUE
Wellcome Trust;2014;PMC4139262;24768828;10.1016/j.jhep.2014.04.018;Elsevier;Journal of Hepatology;0168-8278, 1600-0641;2699.95;TRUE
Wellcome Trust;2014;PMC3878567;24140419;10.1016/j.jim.2013.10.004;Elsevier;Journal of Immunological Methods;0022-1759, 1872-7905;2864.83;TRUE
Wellcome Trust;2014;PMC4209731;24975177;10.1016/j.jinf.2014.06.011;Elsevier;Journal of Infection;0163-4453, 1532-2742;2675.07;TRUE
Wellcome Trust;2014;PMC3807649;23911551;10.1016/j.jmb.2013.07.035;Elsevier;Journal of Molecular Biology;0022-2836, 1089-8638;1770.11;TRUE
Wellcome Trust;2014;PMC3899014;23871836;10.1016/j.jmb.2013.07.019;Elsevier;Journal of Molecular Biology;0022-2836, 1089-8638;1741.66;TRUE
Wellcome Trust;2014;PMC3779351;23806657;10.1016/j.jmb.2013.06.015;Elsevier;Journal of Molecular Biology;0022-2836, 1089-8638;1720.24;TRUE
Wellcome Trust;2014;PMC3905165;24513108;10.1016/j.jmb.2013.10.024;Elsevier;Journal of Molecular Biology;0022-2836, 1089-8638;1624.91;TRUE
Wellcome Trust;2014;PMC4133643;24788876;10.1007/s00109-014-1157-y;Elsevier;Journal of Molecular Medicine;0946-2716, 1432-1440;2622.26;TRUE
Wellcome Trust;2014;PMC3889102;24200507;10.1016/j.jneumeth.2013.10.021;Elsevier;Journal of Neuroscience Methods;0165-0270, 1872-678X;809.54;TRUE
Wellcome Trust;2014;PMC3757162;23069192;10.1016/j.jpeds.2012.08.042;Elsevier;Journal of Pediatrics;0022-3476, 1097-6833;2846.41;TRUE
Wellcome Trust;2014;PMC4148480;24952709;10.1016/j.jpeds.2014.05.023;Elsevier;Journal of Pediatrics;0022-3476, 1097-6833;2672.25;TRUE
Wellcome Trust;2014;PMC3849851;24064150;10.1016/j.jpeds.2013.08.012;Elsevier;Journal of Pediatrics;0022-3476, 1097-6833;2670.06;TRUE
Wellcome Trust;2014;PMC4185096;23545320;10.1016/j.jstrokecerebrovasdis.2013.03.002;Elsevier;Journal of Stroke and Cerebrovascular Diseases;1052-3057, 1532-8511;2628.75;TRUE
Wellcome Trust;2014;PMC4074351;24954825;10.1016/j.jaac.2014.03.004;Elsevier;Journal of the American Academy of Child and Adolescent Psychiatry;0890-8567, 1527-5418;2716.85;TRUE
Wellcome Trust;2014;PMC3919207;23880486;10.1016/j.jaac.2013.05.013;Elsevier;Journal of the American Academy of Child and Adolescent Psychiatry;0890-8567, 1527-5418;2479.44;TRUE
Wellcome Trust;2014;PMC4004584;24566447;10.1016/j.jamda.2013.12.084;Elsevier;Journal of the American Medical Directors Association;1525-8610, 1538-9375;2711.72;TRUE
Wellcome Trust;2014;PMC3853439;21334016;10.1016/j.jtcvs.2011.01.026;Elsevier;Journal of Thoracic and Cardiovascular Surgery;0022-5223, 1097-685X;2672.13;TRUE
Wellcome Trust;2014;PMC4151483;25129328;10.1016/S0140-6736(14)60892-8;Elsevier;Lancet;0140-6736, 1474-547X;6107.50;TRUE
Wellcome Trust;2014;PMC3899026;23883699;10.1016/S0140-6736(13)60899-5;Elsevier;Lancet;0140-6736, 1474-547X;5276.88;TRUE
Wellcome Trust;2014;PMC3978651;24351319;10.1016/S0140-6736(13)62118-2;Elsevier;Lancet;0140-6736, 1474-547X;4514.20;TRUE
Wellcome Trust;2014;PMC4123782;24974250;10.1016/S1473-3099(14)70804-7;Elsevier;Lancet;1473-3099, 1474-4457;3783.21;TRUE
Wellcome Trust;2014;PMC4030588;24559537;10.1016/S0140-6736(13)62566-0;Elsevier;Lancet;0140-6736, 1474-547X;3774.00;TRUE
Wellcome Trust;2014;PMC3898902;24286787;10.1016/S0140-6736(13)62366-1;Elsevier;Lancet;0140-6736, 1474-547X;3747.22;TRUE
Wellcome Trust;2014;PMC3898922;24286786;10.1016/S0140-6736(13)62071-1;Elsevier;Lancet;0140-6736, 1474-547X;3747.22;TRUE
Wellcome Trust;2014;PMC3898964;24286789;10.1016/S0140-6736(13)62300-4;Elsevier;Lancet;0140-6736, 1474-547X;3747.22;TRUE
Wellcome Trust;2014;PMC3898988;24286788;10.1016/S0140-6736(13)62222-9;Elsevier;Lancet;0140-6736, 1474-547X;3747.22;TRUE
Wellcome Trust;2014;PMC3899021;24286784;10.1016/S0140-6736(13)62035-8;Elsevier;Lancet;0140-6736, 1474-547X;3747.22;TRUE
Wellcome Trust;2014;PMC3899025;24286785;10.1016/S0140-6736(13)61947-9;Elsevier;Lancet;0140-6736, 1474-547X;3747.22;TRUE
Wellcome Trust;2014;PMC4238109;24582530;10.1016/S1474-4422(14)70031-6;Elsevier;Lancet;1474-4422, 1474-4465;3646.74;TRUE
Wellcome Trust;2014;PMC4042017;24881994;10.1016/s0140-6736(14)60685-1;Elsevier;Lancet;0140-6736, 1474-547X;3634.88;TRUE
Wellcome Trust;2014;PMC4255068;24461715;10.1016/S0140-6736(13)62070-X;Elsevier;Lancet;0140-6736, 1474-547X;3633.77;TRUE
Wellcome Trust;2014;PMC3494003;22914343;10.1016/S1473-3099(12)70177-9;Elsevier;Lancet;1473-3099, 1474-4457;2741.45;TRUE
Wellcome Trust;2014;PMC3986034;24782954;10.1016/s2214-109x(14)70023-3;Elsevier;Lancet;2214-109X;3508.07;FALSE
Wellcome Trust;2014;PMC3556524;23158499;10.1016/S1473-3099(12)70277-3;Elsevier;Lancet Infectious Diseases;1473-3099, 1474-4457;5863.20;TRUE
Wellcome Trust;2014;PMC4178237;25151225;10.1016/S1473-3099(14)70845-X;Elsevier;Lancet Infectious Diseases;1473-3099, 1474-4457;3617.08;TRUE
Wellcome Trust;2014;PMC3530272;23206553;10.1016/S1474-4422(12)70299-5;Elsevier;Lancet Neurology;1474-4422, 1474-4465;4104.24;TRUE
Wellcome Trust;2014;PMC3895324;24291220;10.1016/S1474-4422(13)70265-5;Elsevier;Lancet Neurology;1474-4422, 1474-4465;3739.70;TRUE
Wellcome Trust;2014;PMC3861685;24461758;10.1016/S2213-2600(13)70231-5;Elsevier;Lancet Respiratory Medicine;2213-2600, 2213-2619;3805.03;TRUE
Wellcome Trust;2014;PMC4025605;21030178;10.1016/j.mri.2010.09.002;Elsevier;Magnetic Resonance Imaging;0730-725X, 1873-5894;2943.16;TRUE
Wellcome Trust;2014;PMC3919157;23835187;10.1016/j.mri.2013.06.001;Elsevier;Magnetic Resonance Imaging;0730-725X, 1873-5894;2348.94;TRUE
Wellcome Trust;2014;PMC4156310;25103922;10.1016/j.media.2014.07.002;Elsevier;Medical Image Analysis;1361-8415, 1361-8423;1301.15;TRUE
Wellcome Trust;2014;PMC4217148;24768318;10.1016/j.midw.2014.03.012;Elsevier;Midwifery;0266-6138, 1532-3099;1860.76;TRUE
Wellcome Trust;2014;PMC3919210;23164799;10.1016/j.mito.2012.11.004;Elsevier;Mitochondrion;1567-7249, 1872-8278;2648.31;TRUE
Wellcome Trust;2014;PMC3919214;23892058;10.1016/j.mito.2013.07.115;Elsevier;Mitochondrion;1567-7249, 1872-8278;1965.34;TRUE
Wellcome Trust;2014;PMC3793868;23631896;10.1016/j.mcn.2013.04.005;Elsevier;Molecular and Cellular Neuroscience;1044-7431, 1095-9327;2135.11;TRUE
Wellcome Trust;2014;PMC4068353;23763993;10.1016/j.jmb.2013.05.024;Elsevier;Molecular Biology;0022-2836, 1089-8638;1658.76;TRUE
Wellcome Trust;2014;PMC3919154;24333017;10.1016/j.jmb.2013.11.028;Elsevier;Molecular Biology;0022-2836, 1089-8638;1597.45;TRUE
Wellcome Trust;2014;PMC3906610;23796519;10.1016/j.jmb.2013.06.017;Elsevier;Molecular Biology;0022-2836, 1089-8638;1410.10;TRUE
Wellcome Trust;2014;PMC3807668;24119402;10.1016/j.molcel.2013.08.020;Elsevier;Molecular Cell;1097-2765, 1097-4164;4818.39;TRUE
Wellcome Trust;2014;PMC3710971;23791785;10.1016/j.molcel.2013.05.020;Elsevier;Molecular Cell;1097-2765, 1097-4164;4416.46;TRUE
Wellcome Trust;2014;PMC3898841;24374310;10.1016/j.molcel.2013.11.013;Elsevier;Molecular Cell;1097-2765, 1097-4164;3925.12;TRUE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2014;PMC3925994;23680354;10.1016/j.ymgme.2013.04.014;Elsevier;Molecular Genetics and Metabolism;1096-7192, 1096-7206;1950.08;TRUE
Wellcome Trust;2014;PMC3899040;23810412;10.1016/j.molimm.2013.05.224;Elsevier;Molecular Immunology;0161-5890, 1872-9142;2119.71;TRUE
Wellcome Trust;2014;PMC4270449;25129239;10.1016/j.neurobiolaging.2014.07.009;Elsevier;Neurobiology of Aging;0197-4580, 1558-1497;2558.85;TRUE
Wellcome Trust;2014;PMC3898697;24184327;10.1016/j.nbd.2013.10.021;Elsevier;Neurobiology of Disease;0969-9961, 1095-953X;1710.52;TRUE
Wellcome Trust;2014;PMC3809512;23274184;10.1016/j.neuroimage.2012.12.044;Elsevier;Neuroimage;1053-8119, 1095-9572;3000.03;TRUE
Wellcome Trust;2014;PMC3591254;23268785;10.1016/j.neuroimage.2012.12.032;Elsevier;Neuroimage;1053-8119, 1095-9572;2855.04;TRUE
Wellcome Trust;2014;PMC3398389;22036996;10.1016/j.neuroimage.2011.10.040;Elsevier;Neuroimage;1053-8119, 1095-9572;2482.82;TRUE
Wellcome Trust;2014;PMC3899022;23501047;10.1016/j.neuroimage.2013.02.058;Elsevier;Neuroimage;1053-8119, 1095-9572;2355.53;TRUE
Wellcome Trust;2014;PMC3898985;24128735;10.1016/j.neuroimage.2013.10.015;Elsevier;Neuroimage;1053-8119, 1095-9572;2090.45;TRUE
Wellcome Trust;2014;PMC3898940;23911673;10.1016/j.neuroimage.2013.07.065;Elsevier;Neuroimage;1053-8119, 1095-9572;1911.48;TRUE
Wellcome Trust;2014;PMC3913905;24041874;10.1016/j.neuroimage.2013.09.002;Elsevier;Neuroimage;1053-8119, 1095-9572;1911.06;TRUE
Wellcome Trust;2014;PMC3898862;23994456;10.1016/j.neuroimage.2013.08.030;Elsevier;Neuroimage;1053-8119, 1095-9572;1907.64;TRUE
Wellcome Trust;2014;PMC3898941;23994126;10.1016/j.neuroimage.2013.08.043;Elsevier;Neuroimage;1053-8119, 1095-9572;1905.63;TRUE
Wellcome Trust;2014;PMC3895775;24095814;10.1016/j.neuroimage.2013.09.058;Elsevier;Neuroimage;1053-8119, 1095-9572;1879.50;TRUE
Wellcome Trust;2014;PMC3907676;24188817;10.1016/j.neuroimage.2013.10.059;Elsevier;Neuroimage;1053-8119, 1095-9572;1710.70;TRUE
Wellcome Trust;2014;PMC3898984;24051357;10.1016/j.neuroimage.2013.09.007;Elsevier;Neuroimage;1053-8119, 1095-9572;1628.02;TRUE
Wellcome Trust;2014;PMC3820025;24183017;10.1016/j.neuron.2013.10.036;Elsevier;Neuron;0896-6273, 1097-4199;4646.46;TRUE
Wellcome Trust;2014;PMC3878380;24360551;10.1016/j.neuron.2013.10.024;Elsevier;Neuron;0896-6273, 1097-4199;4048.22;TRUE
Wellcome Trust;2014;PMC3893454;24206669;10.1016/j.neuron.2013.08.009;Elsevier;Neuron;0896-6273, 1097-4199;3924.68;TRUE
Wellcome Trust;2014;PMC3919201;24507187;10.1016/j.neuron.2014.01.027;Elsevier;Neuron;0896-6273, 1097-4199;3739.56;TRUE
Wellcome Trust;2014;PMC3778450;23747573;10.1016/j.neuropharm.2013.05.010;Elsevier;Neuropharmacology;0028-3908, 1873-7064;2119.88;TRUE
Wellcome Trust;2014;PMC3751754;23583927;10.1016/j.neuropharm.2013.03.037;Elsevier;Neuropharmacology;0028-3908, 1873-7064;1619.22;TRUE
Wellcome Trust;2014;PMC3905186;24135486;10.1016/j.neuropsychologia.2013.09.039;Elsevier;Neuropsychologia;0028-3932, 1873-3514;1659.41;TRUE
Wellcome Trust;2014;PMC3809516;23911780;10.1016/j.neuropsychologia.2013.07.018;Elsevier;Neuropsychologia;0028-3932, 1873-3514;1464.92;TRUE
Wellcome Trust;2014;PMC3878436;23911926;10.1016/j.neubiorev.2013.07.016;Elsevier;Neuroscience & Biobehavioral Reviews;0149-7634, 1873-7528;2992.39;TRUE
Wellcome Trust;2014;PMC3776221;23831350;10.1016/j.neulet.2013.06.051;Elsevier;Neuroscience Letters;0304-3940, 1872-7972;1727.52;TRUE
Wellcome Trust;2014;PMC3809510;23872091;10.1016/j.neulet.2013.07.007;Elsevier;Neuroscience letters;0304-3940, 1872-7972;1645.93;TRUE
Wellcome Trust;2014;PMC3991394;24314841;10.1016/j.ophtha.2013.09.033;Elsevier;Ophthalmology;0161-6420, 1549-4713;2475.35;TRUE
Wellcome Trust;2014;PMC3769859;23973152;10.1016/j.joca.2013.06.010;Elsevier;Osteoarthritis and Cartilage;1063-4584, 1522-9653;2940.30;TRUE
Wellcome Trust;2014;PMC4147962;24971870;10.1016/j.joca.2014.06.007;Elsevier;Osteoarthritis and Cartilage;1063-4584, 1522-9653;1949.32;TRUE
Wellcome Trust;2014;PMC3763368;23693161;10.1016/j.pain.2013.05.021;Elsevier;Pain;0304-3959, 1872-6623;2940.30;TRUE
Wellcome Trust;2014;PMC3919168;23422725;10.1016/j.pain.2013.01.003;Elsevier;Pain;0304-3959, 1872-6623;2672.63;TRUE
Wellcome Trust;2014;PMC4194347;25074728;10.1016/j.parkreldis.2014.07.004;Elsevier;Parkinsonism and Related Disorders;1353-8020, 1873-5126;2147.25;TRUE
Wellcome Trust;2014;PMC3878384;24025315;10.1016/j.parkreldis.2013.08.011;Elsevier;Parkinsonism and Related Disorders;1353-8020, 1873-5126;1916.58;TRUE
Wellcome Trust;2014;PMC3711792;23477997;10.1016/j.jpeds.2013.02.002;Elsevier;Pediatrics;0022-3476, 1097-6833;2820.61;TRUE
Wellcome Trust;2014;PMC3820039;23978537;10.1016/j.placenta.2013.08.003;Elsevier;Placenta;0143-4004, 1532-3102;2874.51;TRUE
Wellcome Trust;2014;PMC3919170;21371500;10.1016/j.ypmed.2011.02.014;Elsevier;Preventative Medicine;0091-7435, 1096-0260;2681.34;TRUE
Wellcome Trust;2014;PMC3842498;23938464;10.1016/j.ypmed.2013.07.020;Elsevier;Preventative Medicine;0091-7435, 1096-0260;2035.21;TRUE
Wellcome Trust;2014;PMC3887397;24304837;10.1016/j.prevetmed.2013.11.004;Elsevier;Preventive Veterinary Medicine;0167-5877, 1873-1716;2814.71;TRUE
Wellcome Trust;2014;PMC3784964;23920029;10.1016/j.ridd.2013.07.017;Elsevier;Research in Developmental Disabilities;0891-4222, 1873-3379;1845.80;TRUE
Wellcome Trust;2014;PMC3830176;24077068;10.1016/j.ridd.2013.08.043;Elsevier;Research in Developmental Disabilities;0891-4222, 1873-3379;1689.84;TRUE
Wellcome Trust;2014;PMC3906517;24184746;10.1016/j.resp.2013.10.006;Elsevier;Respiratory Physiology & Neurobiology;1569-9048, 1878-1519;2784.79;TRUE
Wellcome Trust;2014;PMC3824077;24084578;10.1016/j.schres.2013.08.030;Elsevier;Schizophrenia Research;0920-9964, 1573-2509;2379.16;TRUE
Wellcome Trust;2014;PMC3824078;24075604;10.1016/j.schres.2013.08.035;Elsevier;Schizophrenia Research;0920-9964, 1573-2509;2379.16;TRUE
Wellcome Trust;2014;PMC3906535;24332795;10.1016/j.schres.2013.11.026;Elsevier;Schizophrenia Research;0920-9964, 1573-2509;2376.83;TRUE
Wellcome Trust;2014;PMC3906533;24275580;10.1016/j.schres.2013.11.006;Elsevier;Schizophrenia Research;0920-9964, 1573-2509;2350.97;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC3701320;23791943;10.1016/j.str.2013.05.001;Elsevier;Structure;0969-2126, 1878-4186;5147.45;TRUE
Wellcome Trust;2014;PMC3677093;23665168;10.1016/j.str.2013.03.012;Elsevier;Structure;0969-2126, 1878-4186;5023.24;TRUE
Wellcome Trust;2014;PMC3746155;23602661;10.1016/j.str.2013.03.005;Elsevier;Structure;0969-2126, 1878-4186;4869.01;TRUE
Wellcome Trust;2014;PMC3887258;24316400;10.1016/j.str.2013.10.013;Elsevier;Structure;0969-2126, 1878-4186;4498.22;TRUE
Wellcome Trust;2014;PMC3824074;24076405;10.1016/j.str.2013.08.019;Elsevier;Structure;0969-2126, 1878-4186;4366.14;TRUE
Wellcome Trust;2014;PMC3887256;24210759;10.1016/j.str.2013.09.018;Elsevier;Structure;0969-2126, 1878-4186;4105.20;TRUE
Wellcome Trust;2014;PMC3701328;23810697;10.1016/j.str.2013.05.012;Elsevier;Structure;0969-2126, 1878-4186;3838.01;TRUE
Wellcome Trust;2014;PMC3878377;23810562;10.1016/j.shpsc.2013.05.016;Elsevier;Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences;1369-8486, 1879-2499;1075.14;TRUE
Wellcome Trust;2014;PMC3807800;24187384;10.1016/j.jesp.2013.05.008;Elsevier;The Journal of Experimental Social Psychology;0022-1031;1759.33;TRUE
Wellcome Trust;2014;PMC3994525;23622506;10.1016/j.jcct.2013.01.016;Elsevier;The Journal of the Society for Cardiovascular Computed Tomography;1934-5925, 1876-861X;2695.52;TRUE
Wellcome Trust;2014;PMC4058533;24685441;10.1016/j.ttbdis.2014.01.010;Elsevier;Ticks and Tick-borne Diseases;1877-959X, 1877-9603;2762.95;TRUE
Wellcome Trust;2014;PMC3778896;22531678;10.1016/j.tmaid.2012.03.008;Elsevier;Travel Medicine and Infectious Disease;1477-8939, 1873-0442;2731.46;TRUE
Wellcome Trust;2014;PMC3884129;24268519;10.1016/j.it.2013.10.008;Elsevier;Trends in Immunology;1471-4906, 1471-4981;2785.57;TRUE
Wellcome Trust;2014;PMC3946041;24468533;10.1016/j.tim.2013.12.011;Elsevier;Trends in Microbiology;0966-842X, 1878-4380;3237.61;TRUE
Wellcome Trust;2014;PMC3945816;24461875;10.1016/j.tins.2013.12.002;Elsevier;Trends in Neurosciences;0166-2236, 1878-108X;2707.53;TRUE
Wellcome Trust;2014;PMC3945817;24485517;10.1016/j.tins.2013.12.003;Elsevier;Trends in Neurosciences;0166-2236, 1878-108X;2664.03;TRUE
Wellcome Trust;2014;PMC4066954;24572168;10.1016/j.tube.2013.12.006;Elsevier;Tuberculosis;1472-9792, 1873-281X;2232.90;TRUE
Wellcome Trust;2014;PMC4066952;24631198;10.1016/j.tube.2014.01.004;Elsevier;Tuberculosis;1472-9792, 1873-281X;2229.87;TRUE
Wellcome Trust;2014;PMC4075347;24870943;10.1016/j.tube.2014.04.002;Elsevier;Tuberculosis;1472-9792, 1873-281X;2228.88;TRUE
Wellcome Trust;2014;PMC3839405;23711503;10.1016/j.ultrasmedbio.2013.03.013;Elsevier;Ultrasound in Medicine and Biology;0301-5629, 1879-291X;2973.78;TRUE
Wellcome Trust;2014;PMC3923973;24361219;10.1016/j.ultrasmedbio.2013.10.010;Elsevier;Ultrasound in Medicine and Biology;0301-5629, 1879-291X;2376.07;TRUE
Wellcome Trust;2014;PMC3740236;23838470;10.1016/j.vetimm.2013.06.003;Elsevier;Veterinary Immunology and Immunopathology;0165-2427, 1873-2534;2446.68;TRUE
Wellcome Trust;2014;PMC3990423;24748713;10.1016/j.worlddev.2013.09.002;Elsevier;World Development;0305-750X;1660.91;TRUE
Wellcome Trust;2014;PMC4037873;24726451;10.1016/j.eplepsyres.2014.03.001;Elsevier;Epilepsy Research;0920-1211, 1872-6844;1861.61;TRUE
Wellcome Trust;2014;PMC4026040;23972698;10.1016/j.jaac.2013.06.013;Elsevier;Journal of the American Academy of Child and Adolescent Psychiatry ;0890-8567, 1527-5418;2695.52;TRUE
Wellcome Trust;2014;PMC4211925;24861430;10.1016/j.annepidem.2014.03.004;Elsevier;Annals of Epidemiology;1047-2797, 1873-2585;2160.94;TRUE
Wellcome Trust;2014;;24495461;10.1016/j.biopsych.2013.12.015;Elsevier;Biological Psychiatry;0006-3223, 1873-2402;2737.87;TRUE
;;;;;;;;;
Wellcome Trust;2014;;21540434;10.1016/j.bpj.2014.06.039;Elsevier;Biophysical;1040-4651, 1532-298X;1527.63;TRUE
Wellcome Trust;2014;;25212897;10.1016/j.cytogfr.2014.08.004;Elsevier;Cytokine and Growth Factor Reviews;1359-6101, 1879-0305;2561.91;TRUE
Wellcome Trust;2014;;25312757;10.1016/j.jaci.2014.08.027;Elsevier;Journal of Allergy and Clinical Immunology;0091-6749, 1097-6825;2666.29;TRUE
Wellcome Trust;2014;;25135754;10.1016/j.crohns.2014.07.005;Elsevier;Journal of Chrohns and Colitis;1873-9946, 1876-4479;2611.58;TRUE
Wellcome Trust;2014;;25301503;10.1016/S0140-6736(14)61229-0;Elsevier;Lancet;0140-6736, 1474-547X;4255.01;TRUE
Wellcome Trust;2014;;25087078;10.1016/s1474-4422(14)70171-1;Elsevier;Lancet;1474-4422, 1474-4465;3569.27;TRUE
Wellcome Trust;2014;;25047865;10.1016/j.media.2014.06.008;Elsevier;Medical Image Analysis;1361-8415, 1361-8423;2400.05;TRUE
Wellcome Trust;2014;;23540940;10.1016/j.neurobiolaging.2013.02.009;Elsevier;Neurobiology of Aging;0197-4580, 1558-1497;2717.86;TRUE
Wellcome Trust;2014;;23810974;10.1016/j.neuroimage.2013.06.063;Elsevier;NeuroImage;1053-8119, 1095-9572;1934.93;TRUE
Wellcome Trust;2014;;24161509;10.1016/j.nmd.2014.09.008;Elsevier;Neuromuscular Disorders;0300-9084, 1638-6183;2515.42;TRUE
