institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;Euro;is_hybrid
Wellcome Trust;2015;PMC4256472;25473834;10.1371/journal.pntd.0003310;PLOS; PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;2328.70;FALSE
Wellcome Trust;2015;PMC4524249;26063423;10.1128/JVI.01043-15;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;2329.53;TRUE
Wellcome Trust;2015;PMC4509552;25678268;10.1016/j.virusres.2015.02.002;Elsevier;Virus Research;0168-1702, 1872-7492;2331.52;TRUE
Wellcome Trust;2015;PMC4292812;25587359;10.1186/s13073-014-0116-0;BioMed Central;Genome Medicine;1756-994X;2331.94;FALSE
Wellcome Trust;2015;PMC4488530;26132467;10.1371/journal.ppat.1005021;PLOS;PLOS Pathogens;1553-7366, 1553-7374;2332.36;FALSE
Wellcome Trust;2015;PMC4496050;26153983;10.1371/journal.ppat.1005031;PLOS;PLoS Pathogens;1553-7366, 1553-7374;2333.72;FALSE
Wellcome Trust;2015;PMC4506122;26186715;10.1371/journal.pntd.0003938;PLOS;PLOS Neglected Tropical Diseases;1935-2727, 1935-2735;2333.72;FALSE
Wellcome Trust;2015;PMC4534299;26266535;10.1371/journal.pntd.0003975;PLOS;PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;2334.61;FALSE
;;;;;;;;;
Wellcome Trust;2015;PMC4534345;26271072;10.1016/j.jacc.2015.06.014;Elsevier;Journal of the American College of Cardiology;0735-1097, 1558-3597;2334.77;TRUE
Wellcome Trust;2015;PMC4546361;26291793;10.1371/journal.pgen.1005397;PLOS;PLOS Genetics;1553-7390, 1553-7404;2336.80;FALSE
Wellcome Trust;2015;PMC4368751;25793737;10.1371/journal.pcbi.1004115;PLOS;PLOS Computational Biology;1553-734X, 1553-7358;2336.80;FALSE
Wellcome Trust;2015;PMC4449003;26024504;10.1371/journal.pcbi.1004301;PLOS;PLOS Computational Biology;1553-734X, 1553-7358;2336.80;FALSE
Wellcome Trust;2015;PMC4460182;26053429;10.1371/journal.pcbi.1004254;PLOS;PLOS Computational Biology;1553-734X, 1553-7358;2336.80;FALSE
Wellcome Trust;2015;PMC4488938;26132308;10.1371/journal.pgen.1005304;PLOS;PLOS Genetics;1553-7390, 1553-7404;2336.80;FALSE
Wellcome Trust;2015;PMC4340051;25710684;10.1371/journal.pntd.0003424;PLOS;PLOS Neglected Tropical Diseases;1935-2727, 1935-2735;2336.80;FALSE
Wellcome Trust;2015;PMC4286576;25455592;10.1016/j.imlet.2014.10.020;Elsevier;Immunology Letters;0165-2478, 1879-0542;2337.28;TRUE
Wellcome Trust;2015;PMC4477148;26113982;10.1136/bmjresp-2014-000074;BMJ ;BMJ Open Respiratory Research;2052-4439;2338.82;FALSE
Wellcome Trust;2015;PMC4561674;26357546;10.1136/openhrt-2015-000277;BMJ;Open Heart;2053-3624;2338.82;FALSE
Wellcome Trust;2015;PMC4536361;26290689;10.1136/openhrt-2015-000266;BMJ;Open Heart;2053-3624;2338.82;FALSE
Wellcome Trust;2015;PMC4315807;25616449;10.1016/j.eplepsyres.2014.11.001;Elsevier;Epilepsy Research;0920-1211, 1872-6844;2340.09;TRUE
Wellcome Trust;2015;PMC4523688;25749010;10.1016/j.joca.2015.02.164;Elsevier;Osteoarthritis and Cartilage;1063-4584, 1522-9653;2340.24;TRUE
Wellcome Trust;2015;PMC4626109;26513470;10.1371/journal.pcbi.1004548;PLOS;PLoS Computational Biology;1553-734X, 1553-7358;2340.44;FALSE
Wellcome Trust;2015;PMC4326465;25675341;10.1371/journal.pcbi.1004041;PLOS;PLoS Computational Biology;1553-734X, 1553-7358;2342.29;FALSE
Wellcome Trust;2015;PMC4307976;25625282;10.1371/journal.pgen.1004876;PLOS;PLoS Genetics;1553-7390, 1553-7404;2342.29;FALSE
Wellcome Trust;2015;PMC4340041;25480160;10.1113/expphysiol.2014.083139;Wiley;Experimental Physiology;0958-0670, 1469-445X;2342.29;TRUE
Wellcome Trust;2015;PMC4665369;;10.1016/j.mito.2015.08.004;Elsevier;Mitochondrion;1567-7249, 1872-8278;2344.47;TRUE
Wellcome Trust;2015;PMC4528073;25819577;10.1016/j.joca.2015.03.019;Elsevier;Osteoarthritis and Cartilage;1063-4584, 1522-9653;2344.51;TRUE
Wellcome Trust;2015;PMC4418751;25441644;10.1016/j.jaci.2014.09.006;Elsevier;Journal of Allergy and Clinical Immunology ;0091-6749, 1097-6825;2345.58;TRUE
Wellcome Trust;2015;PMC4576703;26037536;10.1093/molbev/msv126;Oxford University Press;Molecular Biology and Evolution;0737-4038, 1537-1719;2346.91;TRUE
Wellcome Trust;2015;PMC4327154;25468874;10.1093/molbev/msu327;Oxford University Press;Molecular Biology and Evolution;0737-4038, 1537-1719;2346.91;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4366240;25790137;10.1371/journal.pgen.1005053;PLOS;PLOS Genetics;1553-7390, 1553-7404;2349.97;FALSE
Wellcome Trust;2015;PMC4270692;25522361;10.1371/journal.pntd.0003363;PLOS;PLOS Neglected Tropical Diseases;1935-2727, 1935-2735;2351.42;FALSE
Wellcome Trust;2015;PMC4559412;26334635;10.1371/journal.ppat.1005151;PLOS;PLOS Pathogens;1553-7366, 1553-7374;2355.91;FALSE
;;;;;;;;;
Wellcome Trust;2015;PMC4521134;26174517;10.1093/ije/dyv114;Oxford University Press;International Journal of Epidemiology;0300-5771, 1464-3685;2360.40;TRUE
Wellcome Trust;2015;PMC4492404;25979247;10.1093/hmg/ddv181;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2360.40;TRUE
Wellcome Trust;2015;PMC4492401;25972375;10.1093/hmg/ddv176;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2360.40;TRUE
Wellcome Trust;2015;PMC4512629;26025379;10.1093/hmg/ddv190;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2360.40;TRUE
Wellcome Trust;2015;PMC4459391;25855803;10.1093/hmg/ddv117;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2360.40;TRUE
Wellcome Trust;2015;PMC4499945;25995293;10.1093/trstmh/trv035;Oxford University Press;Transactions of the Royal Society of Tropical Medicine & Hygiene;0035-9203, 1878-3503;2360.40;TRUE
Wellcome Trust;2015;PMC4321448;25361962;10.1093/hmg/ddu555;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2360.40;TRUE
Wellcome Trust;2015;PMC4382908;25431331;10.1093/bioinformatics/BTU791;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;2360.40;TRUE
Wellcome Trust;2015;PMC4623854;26516299;10.1093/shm/hkv040;Oxford University Press;Social History of Medicine;0951-631X, 1477-4666;2360.40;TRUE
Wellcome Trust;2015;PMC4381605;25460505;10.18632/oncotarget.2813;Impact Journals;Oncotarget;1949-2553;2362.02;FALSE
Wellcome Trust;2015;PMC4534465;26267488;10.1371/journal.pgen.1005421;PLOS;PLoS One;1553-7390, 1553-7404;2363.00;FALSE
Wellcome Trust;2015;PMC4304833;25461817;10.1016/j.ymeth.2014.10.036;Elsevier;Methods;1046-2023, 1095-9130;2363.34;TRUE
Wellcome Trust;2015;PMC4376878;25816228;10.1371/journal.pntd.0003665;PLOS;PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;2364.78;FALSE
Wellcome Trust;2015;PMC4504489;26181911;10.1371/journal.ppat.1005034;PLOS;PLoS Pathogens;1553-7366, 1553-7374;2366.82;FALSE
Wellcome Trust;2015;PMC4392229;25563743;10.1136/jech-2014-204210;BMJ ;Journal of Epidemiology & Community Health;0143-005X, 1470-2738;2367.14;TRUE
Wellcome Trust;2015;PMC4315808;25305231;10.1016/j.amjmed.2014.10.002;Ecological Society of America;American Journal of Medicine;0002-9343, 1555-7162;2367.14;TRUE
Wellcome Trust;2015;PMC4378665;25670332;10.1016/j.neurobiolaging.2014.12.039;Elsevier;Neurobiology of Aging;0197-4580, 1558-1497;2367.14;TRUE
Wellcome Trust;2015;PMC4481316;26106896;10.1371/journal.pgen.1005272;PLOS;PLOS Genetics;1553-7390, 1553-7404;2371.24;FALSE
Wellcome Trust;2015;PMC4564194;26352587;10.1371/journal.ppat.1005137;PLOS;PLOS Pathogens;1553-7366, 1553-7374;2372.03;FALSE
Wellcome Trust;2015;PMC4562295;;10.1016/j.mce.2015.07.025;Elsevier;Molecular and Cellular Endocrinology;0303-7207, 1872-8057;2375.10;TRUE
Wellcome Trust;2015;PMC4270488;;10.1371/journal.pgen.1004871;PLOS;PLoS Genetics;1553-7390, 1553-7404;2375.59;FALSE
Wellcome Trust;2015;PMC4335459;25671699;10.1371/journal.pgen.1004955;PLOS;PLoS genetics;1553-7390, 1553-7404;2376.52;FALSE
Wellcome Trust;2015;PMC4589553;26358583;10.1007/s00125-015-3735-0;Springer;Diabetologia;0012-186X, 1432-0428;2377.41;TRUE
Wellcome Trust;2015;PMC4596899;26387087;10.1007/s10552-015-0654-9;Springer;Cancer Causes & Control;0957-5243, 1573-7225;2377.41;TRUE
Wellcome Trust;2015;PMC4447278;26020779;10.1371/journal.pgen.1005261;PLOS;PLoS Genetics;1553-7390, 1553-7404;2378.06;FALSE
Wellcome Trust;2015;PMC4473215;25903575;10.1128/JCM.00378-15;American Society for Mircrobiology;Journal of Clinical Microbiology;0095-1137, 1098-660X;2379.45;TRUE
Wellcome Trust;2015;PMC4473186;25972423;10.1128/JCM.00744-15;American Society for Mircrobiology;Journal of Clinical Microbiology;0095-1137, 1098-660X;2379.45;TRUE
Wellcome Trust;2015;PMC4386929;25698230;10.1016/j.jtbi.2015.01.037;Elsevier;Journal of Theoretical Biology;0022-5193, 1095-8541;2379.71;TRUE
Wellcome Trust;2015;PMC4463976;25812717;10.1016/j.neuroimage.2015.03.005;Elsevier;NeuroImage;1053-8119, 1095-9572;2385.76;TRUE
Wellcome Trust;2015;PMC4148183;25001495;10.1016/j.jmbbm.2014.06.005;Elsevier;Journal of the Mechanical Behavior of Biomedical Materials;1751-6161, 1878-0180;2393.54;TRUE
Wellcome Trust;2015;PMC4368512;;10.1371/journal.pcbi.1004146;PLOS;PLOS Computational Biology;1553-734X, 1553-7358;2400.20;FALSE
Wellcome Trust;2015;PMC4298668;25488826;10.1007/s10552-014-0500-5;Springer;Cancer Causes & Control;0957-5243, 1573-7225;2403.56;TRUE
Wellcome Trust;2015;PMC4282723;25457149;10.1016/j.jaci.2014.10.007;Elsevier;Journal of Allergy & Clinical Immunology;0091-6749, 1097-6825;2406.04;TRUE
Wellcome Trust;2015;PMC4382348;25618747;10.1016/j.jaci.2014.12.013;Elsevier;Journal of Allergy & Clinical Immunology;0091-6749, 1097-6825;2406.04;TRUE
Wellcome Trust;2015;PMC4635486;25667330;10.1099/vir.0.000084;Society for General Microbiology;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4298679;25351724;10.1099/vir.0.069591-0;Society for General Microbiology;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4681060;25904147;10.1099/vir.0.000155;Society for General Microbiology;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4635454;25740960;10.1099/vir.0.000113;Society for General Virology;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4635451;25735305;10.1099/vir.0.000108;Society for General Microbiology;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4361796;25535323;10.1099/vir.0.000035;Society for General Microbiology;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4635489;25626684;10.1099/vir.0.000071;Microbiology Society;Journal of General Virology;0022-1317, 1465-2099;2407.61;TRUE
Wellcome Trust;2015;PMC4464011;25228294;10.1159/000366323;Karger;Cellular physiology and biochemistry;1015-8987, 1421-9778;2412.17;FALSE
Wellcome Trust;2015;PMC4308924;25649125;10.1186/s13073-014-0120-4;;Genome medicine;1756-994X;2412.87;FALSE
Wellcome Trust;2015;PMC4256740;25484919;10.1186/s13073-014-0099-x;BioMed Central;Genome Medicine;1756-994X;2412.87;FALSE
Wellcome Trust;2015;PMC4383555;25838181;10.1371/journal.pgen.1005058;PLOS;P L o S Genetics;1553-7390, 1553-7404;2418.05;FALSE
Wellcome Trust;2015;PMC4464526;26061527;10.1371/journal.pntd.0003756;PLOS;PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;2419.40;FALSE
Wellcome Trust;2015;PMC4004449;24758143;10.1186/1479-5868-11-54;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;1479-5868;2419.75;FALSE
Wellcome Trust;2015;PMC4537551;;10.1186/s12966-015-0260-y;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;1479-5868;2419.75;FALSE
Wellcome Trust;2015;PMC4524371;26239227;10.1186/s12974-015-0359-8;Biomed Central ;Journal of Neuroinflammation;1742-2094;2419.75;FALSE
Wellcome Trust;2015;PMC4376896;25815506;10.1371/journal.ppat.1004765;PLOS;PLOS Pathogens;1553-7366, 1553-7374;2419.94;FALSE
Wellcome Trust;2015;PMC4286102;25060092;10.1111/febs.12944;Wiley;FEBS Journal;1742-464X, 1742-4658;2421.69;TRUE
Wellcome Trust;2015;PMC4390160;25676335;10.1016/j.jpsychores.2015.01.015;Elsevier;Journal of Psychosomatic�Ã��Â� Research;0022-3999, 1879-1360;2426.26;TRUE
Wellcome Trust;2015;PMC4324242;25346172;10.1111/cmi.12388;Wiley;Cellular Microbiology;2150-7511;2427.84;TRUE
Wellcome Trust;2015;PMC4370213;25815060;10.1093/phe/phu046;Oxford University Press;Public Health Ethics;1754-9973, 1754-9981;2427.84;TRUE
Wellcome Trust;2015;PMC4524417;26062886;10.1002/cbic.201500120;Wiley;ChemBioChem;1439-4227, 1439-7633;2427.84;TRUE
Wellcome Trust;2015;PMC4008987;24547915;10.1111/cei.12297;Wiley;Clinical & Experimental Immunology;0009-9104, 1365-2249;2427.84;TRUE
Wellcome Trust;2015;PMC4500370;25754766;10.1111/bph.13122;Wiley;British Journal of Pharmacology;0007-1188, 1476-5381;2427.84;TRUE
Wellcome Trust;2015;PMC4328456;25627134;10.1002/bjs.9722;Wiley;British Journal of Surgery;0007-1323, 1365-2168;2427.84;TRUE
Wellcome Trust;2015;PMC4405050;25488831;10.1111/add.12827;Wiley;Addiction;0965-2140, 1360-0443;2427.84;TRUE
Wellcome Trust;2015;PMC4690513;25989709;10.1111/ppe.12193;Wiley;Pediatric & Perinatal Epidemiology;0269-5022, 1365-3016;2427.84;TRUE
Wellcome Trust;2015;PMC4540657;25761963;10.1002/jbmr.2506;Wiley;Journal of Bone and Mineral Research;0884-0431, 1523-4681;2427.84;TRUE
Wellcome Trust;2015;PMC4539599;25494867;10.1111/jne.12247;Wiley;Journal of Neuroendocrinology;0953-8194, 1365-2826;2427.84;TRUE
Wellcome Trust;2015;PMC4305205;25382280;10.1002/sim.6358;Wiley;Statistics in Medicine;0277-6715, 1097-0258;2427.84;TRUE
Wellcome Trust;2015;PMC4539596;25353930;10.1111/mmi.12843;Wiley;Molecular Microbiology;0950-382X, 1365-2958;2427.84;TRUE
Wellcome Trust;2015;PMC4209782;25177796;10.1042/BJ20140889;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4243253;24942958;10.1042/BJ20140511;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4613535;25891802;10.1042/BJ20141523;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4403949;25886174;10.1042/BJ20141450;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4286194;25351958;10.1042/BJ20141165;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4353193;25489924;10.1042/BJ20141349;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4613501;26318523;10.1042/BJ20150068;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4243250;24758166;10.1042/BJ20140234;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4613521;;10.1042/CS20140705;Portland Press;Clinical Science;0143-5221, 1470-8736;2427.84;TRUE
Wellcome Trust;2015;PMC4668330;26318852;10.1093/eurpub/ckv151;Oxford University Press;European Journal of Public Health;1101-1262, 1464-360X;2427.84;TRUE
Wellcome Trust;2015;PMC4440451;25999461;10.1093/eurpub/ckv040;Oxford University Press;European Journal of Public Health;1101-1262, 1464-360X;2427.84;TRUE
Wellcome Trust;2015;PMC4613530;;10.1042/BJ20140959;Portland Press;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4526482;25691777;10.1093/scan/nsu161;Oxford University Press;Social Cognitive and Affective Neuroscience;1749-5016, 1749-5024;2427.84;TRUE
Wellcome Trust;2015;PMC4431825;;10.1371/journal.pgen.1005040;PLOS;PLoS Genetics;1553-7390, 1553-7404;2432.22;FALSE
Wellcome Trust;2015;PMC4412112;25654642;10.1371/journal.ppat.1004641;PLOS;PLoS Pathogens;1553-7366, 1553-7374;2435.14;FALSE
Wellcome Trust;2015;PMC4346270;25729859;10.1371/journal.pcbi.1004123;PLOS;PLoS Computational Biology;1553-734X, 1553-7358;2435.50;FALSE
Wellcome Trust;2015;PMC4383549;25835000;10.1371/journal.pgen.1005061;PLOS;PLoS Genetics;1553-7390, 1553-7404;2436.31;FALSE
Wellcome Trust;2015;PMC4402531;;10.1093/nar/gkv211;Oxford University Press;Nucleic Acids Research;0305-1048, 1362-4962;2444.03;FALSE
Wellcome Trust;2015;PMC4190646;24782340;10.1002/bies.201400019;Wiley;BioEssays;0265-9247, 1521-1878;2449.39;TRUE
Wellcome Trust;2015;PMC4223357;;10.1074/jbc.M114.583542;American Society for Biochemistry;Journal of Biological Chemistry;0021-9258, 1083-351X;2452.31;TRUE
Wellcome Trust;2015;PMC4405193;25897492;10.1371/journal.pntd.0003688;PLOS;PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;2453.20;FALSE
Wellcome Trust;2015;PMC4600471;25963561;10.1007/s00213-015-3949-3;Springer;Psychopharmacology;0033-3158, 1432-2072;2453.22;TRUE
Wellcome Trust;2015;PMC4397069;25875600;10.1371/journal.ppat.1004811;PLOS;PLOS Pathogens;1553-7366, 1553-7374;2454.68;FALSE
Wellcome Trust;2015;PMC4374809;25811365;10.1371/journal.pgen.1005078;PLOS;PLOS Genetics;1553-7390, 1553-7404;2454.68;FALSE
Wellcome Trust;2015;PMC4253618;25406733;10.1186/s12966-014-0142-8;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;1479-5868;2460.21;FALSE
Wellcome Trust;2015;PMC4407972;25906071;10.1371/journal.pgen.1005165;PLOS;PLoS Genetics;1553-7390, 1553-7404;2460.87;FALSE
Wellcome Trust;2015;PMC4390200;25853653;10.1371/journal.ppat.1004754;PLOS;PLoS Pathogens;1553-7366, 1553-7374;2461.40;FALSE
Wellcome Trust;2015;PMC4330400;;10.1016/j.medengphy.2014.12.008;Elsevier;Medical Engineering and Physics;1350-4533, 1873-4030;2462.53;TRUE
Wellcome Trust;2015;PMC4431738;25974019;10.1371/journal.ppat.1004841;PLOS;PLOS Pathogens;1553-7366, 1553-7374;2463.27;FALSE
Wellcome Trust;2015;PMC4339652;;10.1099/mic.0.000024;Society for General Microbiology;Microbiology;1350-0872, 1465-2080;2467.76;TRUE
Wellcome Trust;2015;PMC4339242;25712590;10.7448/IAS.18.1.19247;Co-Action Publishing;Journal of the International AIDS Society;1758-2652;2469.18;FALSE
Wellcome Trust;2015;PMC4471624;25676849;10.1002/cbic.201500013;Wiley;ChemBioChem;1439-4227, 1439-7633;2471.35;TRUE
Wellcome Trust;2015;PMC4284101;25256604;10.1002/cbic.201402439;Wiley;ChemBioChem;1439-4227, 1439-7633;2471.35;TRUE
Wellcome Trust;2015;PMC4571925;26051918;10.1016/j.exphem.2015.05.006;Elsevier;Experimental Hematology;0301-472X, 1873-2399;2471.85;TRUE
Wellcome Trust;2015;PMC4288951;25404069;10.4269/ajtmh.14-0446;Sheridan Press;American Journal of Tropical Medicine and Hygiene;0002-9637, 1476-1645;2478.65;TRUE
Wellcome Trust;2015;PMC4596252;26101162;10.1016/j.exphem.2015.06.002;Elsevier;Experimental Haematology;0301-472X, 1873-2399;2479.47;TRUE
Wellcome Trust;2015;PMC4497351;25250867;10.1111/ajt.12899;Wiley;American Journal of Transplantation;1600-6135, 1600-6143;2481.83;TRUE
Wellcome Trust;2015;PMC4503222;25920944;10.1016/j.jclinepi.2015.03.014;Elsevier;Journal of Clincal Epidemiology;0895-4356, 1878-5921;2481.87;TRUE
Wellcome Trust;2015;PMC4511413;26196151;10.1371/journal.pmed.1001854;PLOS;PLOS Medicine;1549-1277, 1549-1676;2485.88;FALSE
Wellcome Trust;2015;PMC4450050;25658688;10.1371/journal.pgen.1004926;PLOS;PLOS Genetics;1553-7390, 1553-7404;2488.56;FALSE
Wellcome Trust;2015;PMC4347020;24547807;10.1111/bioe.12082;Wiley;Bioethics;0269-9702, 1467-8519;2492.33;TRUE
Wellcome Trust;2015;PMC4196769;;10.1016/j.talanta.2014.07.087;Elsevier;Talanta;0039-9140, 1873-3573;2497.65;TRUE
Wellcome Trust;2015;PMC4368198;;10.1371/journal.pntd.0003649;PLOS;PLOS Neglected Tropical Diseases;1935-2727, 1935-2735;2503.68;FALSE
Wellcome Trust;2015;PMC4460787;26060509;10.1186/s13039-015-0148-1;BioMed Central;Molecular Cytogenetics;1755-8166;2505.53;FALSE
Wellcome Trust;2015;PMC4552774;26141169;10.1007/s40656-015-0072-z;Springer;History and Philosophy of the Life Sciences;0391-9714, 1742-6316;2505.54;TRUE
Wellcome Trust;2015;PMC4496774;25900181;10.1530/erc-15-0108;Bioscientifica;Endocrine Related Cancer;1351-0088, 1479-6821;2508.77;TRUE
Wellcome Trust;2015;PMC4473082;25944371;10.1007/s00125-015-3572-1;Springer;Diabetologia;0012-186X, 1432-0428;2512.95;TRUE
Wellcome Trust;2015;PMC4491874;26025256;10.1186/s13059-015-0672-7;BioMed Central;Genome Biology;1474-7596, 1474-760X;2516.05;FALSE
Wellcome Trust;2015;PMC4492089;26100407;10.1186/s13059-015-0696-z;BioMed Central;Genome Biology;1474-7596, 1474-760X;2516.05;FALSE
Wellcome Trust;2015;PMC4557825;26330083;10.1186/s13073-015-0212-9;BioMed Central;Genome Medicine;1756-994X;2516.05;FALSE
Wellcome Trust;2015;PMC4425945;25511448;10.1016/j.math.2014.11.008;Elsevier;Manual Therapy ;1356-689X, 1532-2769;2518.21;TRUE
Wellcome Trust;2015;PMC4562710;26348035;10.1371/journal.pmed.1001873;PLOS;PLOS Medicine;1549-1277, 1549-1676;2521.77;FALSE
Wellcome Trust;2015;PMC4636986;26179955;10.1007/s10557-015-6609-2;Springer;Cardiovascular Drugs and Therapy;0920-3206, 1573-7241;2524.32;TRUE
Wellcome Trust;2015;PMC4315137;25528079;10.1016/j.jneb.2014.11.001;Elsevier;Journal of Nutrition Education and Behavior;1499-4046, 1878-2620;2524.52;TRUE
Wellcome Trust;2015;PMC4536279;25739341;10.1007/s00467-015-3067-9;Springer;Pediatric Nephrology;0931-041X, 1432-198X;2526.03;TRUE
Wellcome Trust;2015;PMC4284308;25524791;10.1016/j.jaac.2014.10.006;Elsevier;Journal of the American Academy of Child and Adolescent Psychiatry;0890-8567, 1527-5418;2526.30;TRUE
Wellcome Trust;2015;PMC4636589;26162415;10.1007/s10162-015-0533-9;Springer;J A R O;1525-3961, 1438-7573;2527.22;TRUE
