"University";"PMCID";"PMID";"DOI";"Article title";"Journal title";"Pure Open Access";"ISSN";"EISSN";"Publication Date";"Electronic Publication Date";"Publisher";"Publisher Licence";"Licence";"EPMC Licence";"Licence Source";"EPMC Licence Source";"Fulltext in EPMC?";"XML Fulltext?";"AAM?";"Open Access";"Compliance Wellcome Standard";"Compliance Wellcome Deluxe";"Date of APC payment";"APC paid (actual currency) excluding VAT";"Currency of APC";"APC paid (£) including VAT if charged";"Additional publication costs (£)";"Discounts, memberships & pre-payment agreements";"Amount of APC charged to COAF grant (including VAT if charged) in £";"Amount of APC charged to RCUK OA fund (including VAT if charged) in £";"Licence";"Ahead of Print?"
"Bristol";"PMC5909736";29505958;"10.1016/j.neo.2018.01.009";"Wnt Signalling Drives Context-Dependent Differentiation or Proliferation in Neuroblastoma";"Neoplasia (New York, N.Y.)";TRUE;"1522-8002, 1476-5586";"1476-5586";"2018-04-01T00:00:00Z";"2018-03-03T00:00:00Z";"Elsevier BV";"Unknown";"cc-by-nc-nd";"cc-by-nc-nd";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;43441;2209.3;"EUR";3004.75;;"None";1502.38;1502.38;"CC-BY";"Unknown"
"Cardiff";"Unknown";"Unknown";"10.1111/jols.12156";"Law and Rhetoric: Critical Possibilities";"Journal of Law and Society";FALSE;"0263-323X";"Unknown";"2019-05-20T00:00:00Z";"Unknown";"Wiley";"Unknown";"cc-by";"cc-by";"Unknown";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43558;1667;"GBP";2000.4;;"None";2000.4;;"CC BY";"Unknown"
"Cardiff";"Unknown";"Unknown";"10.3233/JBR-180372";"Impact of black raspberries on the normal and malignant Apc deficient murine gut microbiome";"Journal of Berry Research";FALSE;"1878-5093";"Unknown";"Unknown";"Unknown";"IOS Press";"Unknown";"cc-by";"Unknown";"Unknown";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43531;"Euro 1850.00";"EUR";1970.18;;"None";1970.18;;;"Unknown"
"Cardiff";"Unknown";"Unknown";"10.1080/14636778.2019.1652804";"Biomarkers and brains: situating dementia in the laboratory and in the memory clinic";"New Genetics and Society";FALSE;"1463-6778";"Unknown";"2019-08-31 T00:00:00Z";"Unknown";"Informa UK Limited";"Unknown";"cc-by";"cc-by";"Unknown";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43690;498.75;"GBP";598.5;;"JiscCollections_Taylor & Francis";598.5;;"CC BY";"Unknown"
"Cardiff";"Unknown";32166157;"10.1177/2398212818811235";"Lesions of retrosplenial cortex spare immediate-early gene activity in related limbic regions in the rat";"Brain and neuroscience advances";FALSE;"2398-2128";"2398-2128";"2018 Jan-Dec";"2018-11-13T00:00:00Z";"SAGE Publications";"cc-by";"cc-by";"Unknown";"publisher_splash_page";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43411;600;"GBP";720;;"None";720;;"CC BY";FALSE
"Cardiff";"PMC6849171";31711536;"10.1186/s13326-019-0215-3";"KLOSURE: Closing in on open-ended patient questionnaires with text mining";"Journal of biomedical semantics";TRUE;"2041-1480";"2041-1480";"2019-11-01T00:00:00Z";"2019-11-12T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43690;1030;"GBP";1236;;"Institutional_ membership discount";1236;;"CC BY";"Unknown"
"Cardiff";"PMC6759954";31619970;"10.3389/fncir.2019.00060";"Why isnÂ’t the head-direction system necessary for direction? Lessons from the lateral mammillary nuclei";"Frontiers in neural circuits";TRUE;"1662-5110";"1662-5110";"2019-01-01T00:00:00Z";"2019-09-13T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43720;"$1572.50";"USD";1581.06;;"Institutional_ membership discount";1581.06;;"CC BY";"Unknown"
"Cardiff";"PMC6712910";31588413;"10.1177/2398212819871205";"Trajectory of hippocampal fibres to the contralateral anterior thalamus and mammillary bodies in rats, mice, and macaque monkeys";"Brain and neuroscience advances";FALSE;"2398-2128";"2398-2128";"2019-01-01T00:00:00Z";"2019-08-23T00:00:00Z";"SAGE Publications";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43690;600;"GBP";720;;"None";720;;"CC BY";"Unknown"
"Cardiff";"PMC6767699";31588199;"10.1111/camh.12308";"Adolescent self-harm prevention and intervention in secondary schools: A survey of staff in England and Wales";"Child and adolescent mental health";FALSE;"1475-357X, 1475-3588";"1475-3588";"2019-09-01T00:00:00Z";"2018-12-05T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43426;1750;"GBP";2100;;"None";2100;;"CC BY";"Unknown"
"Cardiff";"PMC6686626";31582873;"10.1016/j.chb.2019.04.023";"Identifying Indicators of Smartphone Addiction Through User-App Interaction";"Computers in human behavior";FALSE;"0747-5632";"Unknown";"2019-10-01T00:00:00Z";"Unknown";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43626;"Euro 2016.00";"EUR";1857.72;;"None";1857.72;;"CC BY";"Unknown"
"Cardiff";"PMC6765180";31488565;"10.1242/dev.176495";"CD40 forward signaling is a physiological regulator of early sensory axon growth";"Development (Cambridge, England)";FALSE;"0950-1991, 1477-9129";"1477-9129";"2019-09-01T00:00:00Z";"2019-09-16T00:00:00Z";"The Company of Biologists";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43717;2500;"GBP";3000;;"None";3000;;"CC BY";"Unknown"
"Cardiff";"PMC6796783";31483418;"10.1039/c9mt00136k";"Activated zinc transporter ZIP7 as an indicator of anti-hormone resistance in breast cancer";"Metallomics : integrated biometal science";FALSE;"1756-5901, 1756-591X";"1756-591X";"2019-09-01T00:00:00Z";"2019-09-04T00:00:00Z";"Royal Society of Chemistry (RSC)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43690;1360;"GBP";1632;;"JiscCollections_RSC";1632;;"CC BY";"Unknown"
"Cardiff";"PMC6691182";31447813;"10.3389/fmicb.2019.01800";"Dependence on Dectin-1 varies with Multiple Candida species";"Frontiers in microbiology";TRUE;"1664-302X";"1664-302X";"2019-01-01T00:00:00Z";"2019-08-06T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43690;"$2507.50";"USD";2576.64;;"Institutional_ membership discount";2576.64;;"CC BY";"Unknown"
"Cardiff";"PMC6920044";31421398;"10.1016/j.concog.2019.102797";"Slow and steady? Strategic adjustments in response caution are moderately reliable and correlate across tasks";"Consciousness and cognition";FALSE;"1053-8100, 1090-2376";"1090-2376";"2019-10-01T00:00:00Z";"2019-08-14T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43655;1920;"GBP";2304;;"None";2304;;"CC BY";"Unknown"
"Cardiff";"PMC6750183";31404778;"10.1016/j.midw.2019.08.002";"Â“Nobody knows, or seems to know how rheumatology and breastfeeding worksÂ”: WomenÂ’s experiences of breastfeeding whilst managing a long-term limiting condition- a qualitative visual methods study";"Midwifery";FALSE;"0266-6138, 1532-3099";"1532-3099";"2019-11-01T00:00:00Z";"2019-08-06T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43690;2510;"GBP";3012;;"None";3012;;"CC BY";"Unknown"
"Cardiff";"PMC6671959";31371763;"10.1038/s41467-019-11119-7";"Cyfip1Â haploinsufficient rats show white matter changes, myelin thinning, abnormal oligodendrocytes and behavioural inflexibility";"Nature communications";TRUE;"2041-1723";"2041-1723";"2019-08-01T00:00:00Z";"2019-08-01T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43651;3490;"GBP";4188;;"None";4188;;"CC BY";"Unknown"
"Cardiff";"PMC6771694";31353475;"10.1111/josh.12824";"Use of the school setting during the summer holidays: Mixed-methods evaluation of Food and Fun Clubs in Wales";"The Journal of school health";FALSE;"0022-4391, 1746-1561";"1746-1561";"2019-10-01T00:00:00Z";"2019-07-28T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43655;2000;"GBP";2400;;"None";2400;;"CC BY";"Unknown"
"Cardiff";"PMC6597914";31312636;"10.1159/000500267";"Regulation and function of activity-dependent Homer in synaptic plasticity";"Molecular neuropsychiatry";FALSE;"2296-9209, 2296-9179";"2296-9179";"2019-06-01T00:00:00Z";"2019-05-23T00:00:00Z";"S. Karger AG";"cc-by";"cc-by";"Unknown";"publisher_splash_page";"Unknown";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;43622;"CHF 3000.00";"CHF";2960.77;;"None";2960.77;;"CC BY";"Unknown"
"Cardiff";"PMC6776821";31301758;"10.1016/j.biopsych.2019.04.036";"Associations between ADHD and various eating disorders: A Swedish nationwide population study using multiple genetically informative approaches";"Biological psychiatry";FALSE;"0006-3223, 1873-2402";"1873-2402";"2019-10-01T00:00:00Z";"2019-05-15T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43622;"Euro 2850.00";"EUR";3134.74;;"None";3134.74;;"CC BY";"Unknown"
"Cardiff";"PMC6951235";31296598;"10.1136/archdischild-2019-316911";"ProfessionalsÂ’ accounts of genetic testing in adoption: a qualitative study";"Archives of disease in childhood";FALSE;"0003-9888, 1468-2044";"1468-2044";"2020-01-01T00:00:00Z";"2019-07-11T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43655;1950;"GBP";2340;;"None";2340;;"CC BY";"Unknown"
"Cardiff";"PMC6783609";31243454;"10.1093/qjmed/hcz161";"Rituximab depletion of intrahepatic B cells to control refractory hepatic autoimmune overlap syndrome";"QJM : monthly journal of the Association of Physicians";FALSE;"1460-2725, 1460-2393";"1460-2393";"2019-10-01T00:00:00Z";"Unknown";"Oxford University Press (OUP)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43642;2258;"GBP";2709.6;;"None";2709.6;;"CC BY";"Unknown"
"Cardiff";"PMC6703878";31235646;"10.1523/JNEUROSCI.0827-19.2019";"Mammillothalamic disconnection alters hippocampo-cortical oscillatory activity and microstructure: Implications for diencephalic amnesia";"The Journal of neuroscience : the official journal of the Society for Neuroscience";FALSE;"0270-6474, 1529-2401";"1529-2401";"2019-08-01T00:00:00Z";"2019-06-24T00:00:00Z";"Society for Neuroscience";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43634;"$3110.00";"USD";3080.99;;"None";3080.99;;"CC BY";"Unknown"
"Cardiff";"PMC6711466";31228638;"10.1016/j.neuroimage.2019.06.020";"Dimensionality reduction of diffusion MRI measures for improved tractometry of the human brain";"NeuroImage";FALSE;"1053-8119, 1095-9572";"1095-9572";"2019-10-01T00:00:00Z";"2019-06-20T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43642;2550;"GBP";3060;;"None";3060;;"CC BY";"Unknown"
"Cardiff";"PMC6640913";31225596;"10.1093/jnen/nlz046";"Neuregulin-4 Is Required for the Growth and Elaboration of Striatal Medium Spiny Neuron Dendrites";"Journal of neuropathology and experimental neurology";FALSE;"0022-3069, 1554-6578";"1554-6578";"2019-05-01T00:00:00Z";"2019-05-24T00:00:00Z";"Oxford University Press (OUP)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43615;2310;"GBP";2772;;"None";2772;;"CC BY";"Unknown"
"Cardiff";"PMC6585111";31221083;"10.1186/s12876-019-1002-4";"The Ussing chamber system for measuring intestinal permeability in health and disease";"BMC gastroenterology";TRUE;"1471-230X";"1471-230X";"2019-06-01T00:00:00Z";"2019-06-20T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43642;1214.5;"GBP";1457.4;;"Institutional_ membership discount";1457.4;;"CC BY";"Unknown"
"Cardiff";"PMC6635810";31209152;"10.1523/ENEURO.0364-18.2019";"Cyfip1 haploinsufficiency does not alter GABAA receptor ?-subunit expression and tonic inhibition in dentate gyrus PV+ interneurons and granule cells.";"eNeuro";TRUE;"2373-2822";"2373-2822";"2019 May-Jun";"2019-06-28T00:00:00Z";"Society for Neuroscience";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43626;"$2925.00";"USD";2863.44;;"None";2863.44;;"CC BY";"Unknown"
"Cardiff";"PMC6600601";31181693;"10.3390/ijms20112799";"Scavenging of Retinoid Cation Radicals by Urate,Trolox, and ?-, ?-, ?-, and ?-Tocopherols";"International journal of molecular sciences";TRUE;"1422-0067";"1422-0067";"2019-06-01T00:00:00Z";"2019-06-07T00:00:00Z";"MDPI AG";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43642;1116.01;"GBP";1339.21;;"Institutional_ membership discount";1339.21;;"CC BY";"Unknown"
"Cardiff";"PMC6693529";31176831;"10.1016/j.neuroimage.2019.05.052";"Optimization of graph construction can significantly increase the power of structural brain network studies";"NeuroImage";FALSE;"1053-8119, 1095-9572";"1095-9572";"2019-10-01T00:00:00Z";"2019-06-06T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43642;2550;"GBP";3060;;"None";3060;;"CC BY";"Unknown"
"Cardiff";"PMC6650993";31123103;"10.1523/JNEUROSCI.2954-18.2019";"Cognitive and white-matter compartment models reveal selective relations between corticospinal tract microstructure and simple reaction time";"The Journal of neuroscience : the official journal of the Society for Neuroscience";FALSE;"0270-6474, 1529-2401";"1529-2401";"2019-07-01T00:00:00Z";"2019-05-23T00:00:00Z";"Society for Neuroscience";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43594;"$3110.00";"USD";2973.23;;"None";2973.23;;"CC BY";"Unknown"
"Cardiff";"PMC6538016";31122972;"10.1136/bmjopen-2018-025902";"Engaging high-risk groups in early lung cancer diagnosis: a qualitative study of symptom presentation and intervention preferences amongst the UKÂ’s most deprived communities";"BMJ open";TRUE;"2044-6055";"2044-6055";"2019-05-01T00:00:00Z";"2019-05-22T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43566;1350;"GBP";1620;;"None";1620;;"CC BY";"Unknown"
"Cardiff";"PMC6620185";31120547;"10.1111/imm.13083";"Development and characterisation of novel anti-C5 monoclonal antibodies capable of inhibiting complement in multiple species";"Immunology";FALSE;"0019-2805, 1365-2567";"1365-2567";"2019-08-01T00:00:00Z";"2019-06-17T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43655;1333.4;"GBP";1600.08;;"None";1600.08;;"CC BY";"Unknown"
"Cardiff";"PMC6618058";31091334;"10.1002/eji.201948085";"TCR-induced alteration of primary MHC peptide anchor residue";"European journal of immunology";FALSE;"0014-2980, 1521-4141";"1521-4141";"2019-07-01T00:00:00Z";"2019-05-27T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43615;2500;"GBP";3000;;"None";3000;;"CC BY";"Unknown"
"Cardiff";"PMC6501059";31080872;"10.1016/j.dadm.2019.03.005";"Associations between rare microglia-linked AlzheimerÂ’s disease risk variants and subcortical brain volumes in young individuals";"Alzheimer's & dementia (Amsterdam, Netherlands)";FALSE;"2352-8729";"2352-8729";"2019-12-01T00:00:00Z";"2019-05-02T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43566;"Euro 1720.00";"EUR";1837.28;;"None";1837.28;;"CC BY";"Unknown"
"Cardiff";"PMC6498996";31080552;"10.18632/oncotarget.26830";"Rapid Activation of Epithelial-Mesenchymal Transition Drives PARP Inhibitor Resistance in Brca2-Mutant Mammary Tumours";"Oncotarget";FALSE;"1949-2553";"1949-2553";"2019-04-01T00:00:00Z";"2019-04-05T00:00:00Z";"Impact Journals, LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43578;"$3400.00";"USD";3210.32;;"None";3210.32;;"CC BY";"Unknown"
"Cardiff";"PMC6556573";31061099;"10.1074/jbc.RA119.008915";"Revising the structure of a new eicosanoid from human platelets to 8,9-11,12-diepoxy-13- hydroxy-eicosadienoic acid";"The Journal of biological chemistry";FALSE;"0021-9258, 1083-351X";"1083-351X";"2019-06-01T00:00:00Z";"2019-05-06T00:00:00Z";"American Society for Biochemistry & Molecular Biology (ASBMB)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43651;"$2000.00";"USD";1977.59;;"None";1977.59;;"CC BY";"Unknown"
"Cardiff";"PMC6565806";31047856;"10.1016/j.jalz.2019.03.007";"Inflammatory biomarkers in AlzheimerÂ’s disease plasma";"Alzheimer's & dementia : the journal of the Alzheimer's Association";FALSE;"1552-5260, 1552-5279";"1552-5279";"2019-06-01T00:00:00Z";"2019-04-30T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43600;"Euro 2590.00";"EUR";2743.16;;"None";2743.16;;"CC BY";"Unknown"
"Cardiff";"PMC6495368";31042271;"10.1001/jamapsychiatry.2019.0774";"Association of Maternal Neurodevelopmental Risk Alleles With Early-Life Exposures";"JAMA psychiatry";FALSE;"2168-622X, 2168-6238";"2168-6238";"2019-05-01T00:00:00Z";"2019-05-01T00:00:00Z";"American Medical Association (AMA)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43544;"$5000.00";"USD";4689.34;;"None";4689.34;;"CC BY";"Unknown"
"Cardiff";"PMC6771576";31038818;"10.1002/chem.201901627";"A GAP-GTPase-GDP-Pi Intermediate Crystal Structure Analyzed by DFT Shows GTP Hydrolysis Involves Serial Proton Transfers";"Chemistry (Weinheim an der Bergstrasse, Germany)";FALSE;"0947-6539, 1521-3765";"1521-3765";"2019-06-01T00:00:00Z";"2019-05-27T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43642;2650;"GBP";3180;;"None";3180;;"CC BY";"Unknown"
"Cardiff";"PMC6485173";31023293;"10.1186/s12889-019-6741-1";"Formative research to develop a school-based, community-linked physical activity role model programme for girls: CHoosing Active Role Models to INspire Girls (CHARMING)";"BMC public health";TRUE;"1471-2458";"1471-2458";"2019-04-01T00:00:00Z";"2019-04-25T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43578;1214.5;"GBP";1457.4;;"Institutional_ membership discount";1457.4;;"CC BY";"Unknown"
"Cardiff";"PMC6788820";31019047;"10.1523/JNEUROSCI.3041-18.2019";"How the human brain segments continuous experience";"The Journal of neuroscience : the official journal of the Society for Neuroscience";FALSE;"0270-6474, 1529-2401";"1529-2401";"2019-04-01T00:00:00Z";"Unknown";"Society for Neuroscience";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43532;"$3110.00";"USD";2948.57;;"None";2948.57;;"CC BY";"Unknown"
"Cardiff";"PMC6583866";30994872;"10.1001/jamapsychiatry.2019.0566";"The role of rare copy number variants in depression";"JAMA psychiatry";FALSE;"2168-622X, 2168-6238";"2168-6238";"2019-04-01T00:00:00Z";"2019-04-17T00:00:00Z";"American Medical Association (AMA)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43531;"$5000.00";"USD";4725.53;;"None";4725.53;;"CC BY";"Unknown"
"Cardiff";"PMC6335459";30966915;"10.1098/rstb.2018.0144";"Feeding behaviour, risk-sensitivity and response control; effects of 5-HT2C receptor manipulations";"Philosophical transactions of the Royal Society of London. Series B, Biological sciences";FALSE;"0962-8436, 1471-2970";"1471-2970";"2019-02-01T00:00:00Z";"Unknown";"The Royal Society";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43433;1275;"GBP";1530;;"Institutional_ membership discount";1530;;"CC BY";"Unknown"
"Cardiff";"PMC6811829";30945745;"10.1093/schbul/sby190";"Top-down suppression of sensory cortex in an NMDAR hypofunction model of psychosis";"Schizophrenia bulletin";FALSE;"1787-9965, 1745-1701";"1745-1701";"2019-10-01T00:00:00Z";"Unknown";"Oxford University Press (OUP)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43531;2231;"GBP";2677.2;;"None";2677.2;;"CC BY";"Unknown"
"Cardiff";"PMC6475397";30944221;"10.1073/pnas.1814409116";"Phospholipid membranes drive abdominal aortic aneurysm development through stimulating coagulation factor activity";"Proceedings of the National Academy of Sciences of the United States of America";FALSE;"0027-8424, 1091-6490";"1091-6490";"2019-04-01T00:00:00Z";"2019-04-03T00:00:00Z";"Proceedings of the National Academy of Sciences";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43578;"$2200.00";"USD";2110.99;;"None";2110.99;;"CC BY";"Unknown"
"Cardiff";"PMC6445073";30940840;"10.1038/s41598-019-41811-z";"ADAM17-dependent proteolysis of L-selectin promotes early clonal expansion of cytotoxic T cells";"Scientific reports";TRUE;"2045-2322";"2045-2322";"2019-04-01T00:00:00Z";"2019-04-02T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43544;1290;"GBP";1548;;"None";1548;;"CC BY";"Unknown"
"Cardiff";"PMC7036293";30936390;"10.1136/tobaccocontrol-2018-054584";"Have e-cigarettes renormalised or displaced youth smoking? Results of a segmented regression analysis of repeated cross sectional survey data in England, Scotland and Wales";"Tobacco control";FALSE;"0964-4563, 1468-3318";"1468-3318";"2020-03-01T00:00:00Z";"2019-04-01T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43489;1950;"GBP";2340;;"None";2340;;"CC BY";"Unknown"
