"Institution","PubMed Central (PMC) ID","PubMed ID","DOI","Publisher","Journal","ISSN","is_hybrid","period","euro","Licence"
"Imperial College London","","","10.1016/j.gca.2015.02.028","Elsevier","Geochimica et Cosmochimica Acta","0016-7037",TRUE,"2015","3125.60","CC BY-NC-ND"
"Imperial College London","","","10.1016/j.gca.2015.03.031","Elsevier","Geochimica et Cosmochimica Acta","0016-7037",TRUE,"2015","3125.60","CC BY-NC-ND"
"Imperial College London","","26433090","10.1016/j.gde.2015.08.009","Elsevier","Current Opinion in Genetics & Development","0959-437X",TRUE,"2015","4098.71","CC BY"
"Imperial College London","","","10.1016/j.gexplo.2015.01.005","Elsevier","Journal of Geochemical Exploration","0375-6742",TRUE,"2015","2335.40","CC BY-NC-ND"
"Imperial College London","","","10.1016/j.ic.2015.02.002","Elsevier","Information and Computation","0890-5401",TRUE,"2015","1595.42","CC BY"
"Imperial College London","","","10.1016/j.ijcha.2015.04.006","Elsevier","International Journal of Cardiology (IJC) Heart & Vasculature","2352-9067",FALSE,"2015","2567.10","CC BY-NC-ND"
"Imperial College London","","","10.1016/j.ijheatmasstransfer.2015.10.062","Elsevier","International Journal of Heat and Mass Transfer","0017-9310",TRUE,"2015","2904.10","CC BY"
"Imperial College London","","","10.1016/j.ijheh.2015.03.007","Elsevier","International Journal of Hygiene and Environmental Health","1438-4639",TRUE,"2015","2584.30","CC BY"
"Imperial College London","","","10.1016/j.ijhydene.2015.01.146","Elsevier","International Journal of Hydrogen Energy","0360-3199",TRUE,"2015","2417.46","CC BY"
"Imperial College London","","","10.1016/j.ijhydene.2015.10.032","Elsevier","International Journal of Hydrogen Energy","1879-3487",TRUE,"2015","2640.09","CC BY"
"Imperial College London","","","10.1016/j.immuni.2015.10.012","Elsevier","Immunity","1097-4180",TRUE,"2015","5280.19","CC BY"
"Imperial College London","","","10.1016/j.istruc.2015.06.001","Elsevier","Structures","2352-0124",TRUE,"2015","2595.58","CC BY"
"Imperial College London","","25630941","10.1016/j.jaci.2014.11.039","Elsevier","Journal of Allergy and Clinical Immunology","0091-6749",TRUE,"2015","2561.10","CC BY"
"Imperial College London","","25746970","10.1016/j.jaci.2015.01.016","Elsevier","Journal of Allergy and Clinical Immunology","0091-6749",TRUE,"2015","2874.34","CC BY"
"Imperial College London","","25828268","10.1016/j.jaci.2015.01.046","Elsevier","Journal of Allergy and Clinical Immunology","0091-6749",TRUE,"2015","3111.08","CC BY"
"Imperial College London","","","10.1016/j.jaci.2015.09.037","Elsevier","Journal of Allergy and Clinical Immunology","1097-6825",TRUE,"2015","3107.65","CC BY"
"Imperial College London","PMC4655836","26429769","10.1016/j.jbiomech.2015.09.002","Elsevier","Journal of Biomechanics","1873-2380",TRUE,"2015","3252.14","CC BY"
"Imperial College London","","25646787","10.1016/j.jcis.2015.01.005","Elsevier","Journal of Colloid and Interface Science","0021-9797",TRUE,"2015","2578.62","CC BY"
"Imperial College London","","","10.1016/j.jclepro.2015.05.082","Elsevier","Journal of Cleaner Production","0959-6526",TRUE,"2015","3474.62","CC BY"
"Imperial College London","","","10.1016/j.jcmg.2015.08.007","Elsevier","JACC. Cardiovascular Imaging","1876-7591",TRUE,"2015","3182.60","CC BY"
"Imperial College London","","","10.1016/j.jcmgh.2015.08.006","Elsevier","Cellular and Molecular Gastroenterology and Hepatology","2352-345X",FALSE,"2015","2168.09","CC BY"
"Imperial College London","","26142546","10.1016/j.jconhyd.2015.06.004","Elsevier","Journal of Contaminant Hydrology","1873-6009",TRUE,"2015","2632.29","CC BY"
"Imperial College London","","","10.1016/j.jcp.2015.01.021","Elsevier","Journal of Computational Physics","0021-9991",TRUE,"2015","1818.26","CC BY"
"Imperial College London","","","10.1016/j.jcp.2015.06.008","Elsevier","Journal of Computational Physics","1090-2716",TRUE,"2015","2284.11","CC BY"
"Imperial College London","","","10.1016/j.jcp.2015.06.032","Elsevier","Journal of Computational Physics","1090-2716",TRUE,"2015","2284.11","CC BY"
"Imperial College London","","","10.1016/j.jcp.2015.10.046","Elsevier","Journal of Computational Physics","1090-2716",TRUE,"2015","2323.30","CC BY"
"Imperial College London","","","10.1016/j.jct.2015.10.011","Elsevier","Journal of Chemical Thermodynamics","0021-9614",TRUE,"2015","2693.30","CC BY"
"Imperial College London","","","10.1016/j.jde.2015.01.034","Elsevier","Journal of Differential Equations","0022-0396",TRUE,"2015","1487.68","CC BY"
"Imperial College London","","","10.1016/j.jfa.2015.03.015","Elsevier","Journal of Functional Analysis","0022-1236",TRUE,"2015","1297.79","CC BY"
"Imperial College London","","","10.1016/j.jfluidstructs.2015.08.010","Elsevier","Journal of Fluids and Structures","1095-8622",TRUE,"2015","2710.12","CC BY"
"Imperial College London","","25820128","10.1016/j.jhin.2015.01.023","Elsevier","Journal of Hospital Infection","0195-6701",TRUE,"2015","3101.17","CC BY-NC-ND"
"Imperial College London","PMC4535317","26028260","10.1016/j.jinf.2015.05.008","Elsevier","Journal of Infection","1532-2742",TRUE,"2015","3114.69","CC BY"
"Imperial College London","","","10.1016/j.jlamp.2015.03.004","Elsevier","Journal of Logical and Algebraic Methods in Programming","2352-2208",TRUE,"2015","1602.86","CC BY"
"Imperial College London","","","10.1016/j.jmaa.2015.07.041","Elsevier","Journal of Mathematical Analysis and Applications","1096-0813",TRUE,"2015","1632.03","CC BY"
"Imperial College London","PMC4548493","26173036","10.1016/j.jmb.2015.07.004","Elsevier","Journal of Molecular Biology","0022-2836",TRUE,"2015","1890.20","CC BY"
"Imperial College London","PMC4641244","26362007","10.1016/j.jmb.2015.08.018","Elsevier","Journal of Molecular Biology","0022-2836",TRUE,"2015","1958.42","CC BY-NC-ND"
"Imperial College London","PMC4640145","26412160","10.1016/j.jns.2015.09.006","Elsevier","Journal of the Neurological Sciences","0022-510X",TRUE,"2015","2710.12","CC BY"
"Imperial College London","","","10.1016/j.jnucmat.2015.09.007","Elsevier","Journal of Nuclear Materials","1873-4820",TRUE,"2015","3484.93","CC BY"
"Imperial College London","","","10.1016/j.jpowsour.2015.01.091","Elsevier","Journal of Power Sources","0378-7753",TRUE,"2015","3191.05","CC BY"
"Imperial College London","","","10.1016/j.jsams.2015.08.002","Elsevier","Journal of Science and Medicine in Sport","1440-2440",TRUE,"2015","2546.08","CC BY"
"Imperial College London","","","10.1016/j.jsg.2015.01.010","Elsevier","Journal of Structural Geology","0191-8141",TRUE,"2015","3082.73","CC BY"
"Imperial College London","","","10.1016/j.jss.2015.08.036","Elsevier","Journal of Systems and Software","0164-1212",TRUE,"2015","1626.08","CC BY"
"Imperial College London","","","10.1016/j.jsv.2015.01.032","Elsevier","Journal of Sound and Vibration","0022-460X",TRUE,"2015","2997.64","CC BY"
"Imperial College London","","","10.1016/j.jsv.2015.02.036","Elsevier","Journal of Sound and Vibration","0022-460X",TRUE,"2015","3297.22","CC BY"
"Imperial College London","","","10.1016/j.jsv.2015.03.041","Elsevier","Journal of Sound and Vibration","0022-460X",TRUE,"2015","3204.53","CC BY"
"Imperial College London","","","10.1016/j.jsv.2015.10.018","Elsevier","Journal of Sound and Vibration","1095-8568",TRUE,"2015","3273.72","CC BY"
"Imperial College London","","25553967","10.1016/j.jtbi.2014.12.009","Elsevier","Journal of Theoretical Biology","0022-5193",TRUE,"2015","2253.76","CC BY"
"Imperial College London","","","10.1016/j.landusepol.2015.08.021","Elsevier","Land Use Policy","1873-5754",TRUE,"2015","1958.42","CC BY"
"Imperial College London","","26363803","10.1016/j.lungcan.2015.08.017","Elsevier","Lung Cancer","1872-8332",TRUE,"2015","2710.12","CC BY"
"Imperial College London","","","10.1016/j.marpetgeo.2015.02.014","Elsevier","Marine and Petroleum Geology","0264-8172",TRUE,"2015","2592.57","CC BY"
"Imperial College London","","","10.1016/j.marpetgeo.2015.10.003","Elsevier","Marine and Petroleum Geology","0264-8172",TRUE,"2015","2589.71","CC BY"
"Imperial College London","","","10.1016/j.marpol.2015.09.019","Elsevier","Marine Policy","1872-9460",TRUE,"2015","1967.38","CC BY"
"Imperial College London","PMC4510317","25937613","10.1016/j.medengphy.2015.03.017","Elsevier","Medical Engineering and Physics","1350-4533",TRUE,"2015","2595.58","CC BY"
"Imperial College London","","25988490","10.1016/j.media.2015.04.015","Elsevier","Medical Image Analysis","1361-8415",TRUE,"2015","3229.78","CC BY"
"Imperial College London","","","10.1016/j.memsci.2015.06.056","Elsevier","Journal of Membrane Science","0376-7388",TRUE,"2015","3465.37","CC BY"
"Imperial College London","","","10.1016/j.memsci.2015.07.012","Elsevier","Journal of Membrane Science","1873-3123",TRUE,"2015","3465.37","CC BY"
"Imperial College London","","","10.1016/j.memsci.2015.07.044","Elsevier","Journal of Membrane Science","0376-7388",TRUE,"2015","4158.44","CC BY-NC-ND"
"Imperial College London","PMC4563029","26413468","10.1016/j.molmet.2015.06.007","Elsevier","Molecular Metabolism","2212-8778",FALSE,"2015","2076.02","CC BY"
"Imperial College London","","","10.1016/j.msea.2015.09.016","Elsevier","Materials Science and Engineering: A","0921-5093",TRUE,"2015","2589.71","CC BY"
"Imperial College London","","25791815","10.1016/j.nano.2015.02.012","Elsevier","Nanomedicine: Nanotechnology, Biology, and Medicine","1549-9634",TRUE,"2015","3190.86","CC BY"
"Imperial College London","PMC4441092","25818684","10.1016/j.neuroimage.2015.03.053","Elsevier","NeuroImage","1053-8119",TRUE,"2015","2282.96","CC BY-NC-ND"
"Imperial College London","","26070259","10.1016/j.neuroimage.2015.05.087","Elsevier","NeuroImage","1095-9572",TRUE,"2015","2384.89","CC BY"
"Imperial College London","","","10.1016/j.neuron.2015.06.003","Elsevier","Neuron","0896-6273",TRUE,"2015","5264.57","CC BY"
"Imperial College London","PMC4372257","25637805","10.1016/j.neuroscience.2015.01.021","Elsevier","Neuroscience","0306-4522",TRUE,"2015","2339.96","CC BY"
"Imperial College London","PMC4674775","26518461","10.1016/j.neuroscience.2015.10.045","Elsevier","Neuroscience","0306-4522",TRUE,"2015","2278.95","CC BY"
"Imperial College London","","","10.1016/j.nima.2015.09.075","Elsevier","Nuclear Instruments and Methods in Physics Research, A","0168-9002",TRUE,"2015","2393.64","CC BY"
"Imperial College London","","","10.1016/j.optcom.2014.09.032","Elsevier","Optics Communications","0030-4018",TRUE,"2015","1997.18","CC BY"
"Imperial College London","","","10.1016/j.patrec.2015.03.003","Elsevier","Pattern Recognition Letters","0167-8655",TRUE,"2015","2127.25","CC BY"
"Imperial College London","PMC4645461","26431789","10.1016/j.peptides.2015.09.006","Elsevier","Peptides","1873-5169",TRUE,"2015","3168.11","CC BY"
"Imperial College London","","","10.1016/j.photonics.2015.04.005","Elsevier","Photonics and Nanostructures - Fundamentals and Applications","1569-4410",TRUE,"2015","2284.12","CC BY"
"Imperial College London","","","10.1016/j.polymer.2015.04.080","Elsevier","Polymer","0032-3861",TRUE,"2015","1884.51","CC BY"
"Imperial College London","PMC4443597","25986001","10.1016/j.polymer.2015.05.001","Elsevier","Polymer","0032-3861",TRUE,"2015","2632.29","CC BY"
"Imperial College London","","","10.1016/j.powtec.2014.12.055","Elsevier","Powder Technology","0032-5910",TRUE,"2015","2387.63","CC BY"
"Imperial College London","","","10.1016/j.precamres.2015.01.009","Elsevier","Precambrian Research","0301-9268",TRUE,"2015","3191.05","CC BY"
"Imperial College London","","","10.1016/j.pss.2015.02.005","Elsevier","Planetary and Space Science","0032-0633",TRUE,"2015","2592.57","CC BY"
"Imperial College London","","","10.1016/j.renene.2015.06.013","Elsevier","Renewable Energy","0960-1481",TRUE,"2015","3112.68","CC BY"
"Imperial College London","PMC4687496","26553156","10.1016/j.rmed.2015.10.016","Elsevier","Respiratory Medicine","1532-3064",TRUE,"2015","3168.11","CC BY"
"Imperial College London","","25658849","10.1016/j.sbi.2015.01.005","Elsevier","Current Opinion in Structural Biology","0959-440X",TRUE,"2015","3719.17","CC BY"
"Imperial College London","PMC4681411","26163333","10.1016/j.sbi.2015.06.003","Elsevier","Current Opinion in Structural Biology","0959-440X",TRUE,"2015","3893.38","CC BY"
"Imperial College London","","26120058","10.1016/j.stemcr.2015.05.017","Elsevier","Stem Cell Reports","2213-6711",FALSE,"2015","3158.75","CC BY"
"Imperial College London","","26334389","10.1016/j.trsl.2015.08.004","Elsevier","Translational Research, The Journal of Laboratory and Clinical Medicine","1878-1810",TRUE,"2015","3252.13","Unknown"
"Imperial College London","","25957534","10.1016/j.ultramic.2015.04.019","Elsevier","Ultramicroscopy","0304-3991",TRUE,"2015","2350.88","CC BY-NC"
"Imperial College London","","26275971","10.1016/j.ultrasmedbio.2015.06.012","Elsevier","Ultrasound in Medicine and Biology","1879-291X",TRUE,"2015","3114.69","Unknown"
"Imperial College London","","","10.1016/j.ultrasmedbio.2015.06.023","Elsevier","Ultrasound in Medicine and Biology","0301-5629",TRUE,"2015","3150.34","CC BY"
"Imperial College London","PMC4037808","24736004","10.1016/j.vaccine.2014.04.020","Elsevier","Vaccine","0264-410X",TRUE,"2015","1624.76","CC BY"
"Imperial College London","","25795258","10.1016/j.vaccine.2015.03.016","Elsevier","Vaccine","0264-410X",TRUE,"2015","1866.65","CC BY-NC-ND"
"Imperial College London","PMC4582769","26006085","10.1016/j.vaccine.2015.05.025","Elsevier","Vaccine","1873-2518",TRUE,"2015","2313.16","CC BY"
"Imperial College London","","26049592","10.1016/j.vetmic.2015.05.020","Elsevier","Veterinary Microbiology","1873-2542",TRUE,"2015","3158.75","CC BY"
"Imperial College London","","","10.1016/S2213-8587(15)00129-1","Elsevier","Lancet Diabetes & Endocrinology","2213-8587",TRUE,"2015","5460.10","CC BY"
"Imperial College London","PMC4384819","25844394","10.1016/S2352-3018(15)00016-8","Elsevier","Lancet HIV","2352-3018",TRUE,"2015","5280.19","CC BY"
"","","","","","","","","","",""
"Imperial College London","PMC4111853","24030945","10.1210/jc.2013-1069","Endocrine Society","Journal of Clinical Endocrinology & Metabolism","0021-972X",TRUE,"2015","2553.71","Unknown"
"Imperial College London","PMC4570165","26192876","10.1210/jc.2015-2332","Endocrine Society","Journal of Clinical Endocrinology and Metabolism","0021-972X",TRUE,"2015","3232.33","CC BY"
"Imperial College London","","","10.5194/angeo-33-725-2015","European Geosciences Union","Annales Geophysicae","1432-0576",FALSE,"2015","573.61","CC BY"
"Imperial College London","","","10.5194/bgd-12-7879-2015","European Geosciences Union","Biogeosciences Discussions","1810-6277",FALSE,"2015","3478.44","CC BY"
"Imperial College London","","","10.5194/hessd-12-7541-2015","European Geosciences Union","Hydrology and Earth System Sciences Discussions","1812-2116",FALSE,"2015","1229.75","CC BY"
"Imperial College London","","","10.5194/hessd-12-8221-2015","European Geosciences Union","Hydrology and Earth System Sciences Discussions","1812-2116",FALSE,"2015","785.88","CC BY"
"Imperial College London","","","10.5194/hessd-12-8761-2015","European Geosciences Union","Hydrology and Earth System Sciences Discussions","1812-2116",FALSE,"2015","2773.25","CC BY"
"Imperial College London","","","10.12688/f1000research.6255.1#sthash.ABHoK8QR.dpuf","Faculty of 1000","F1000Research","2046-1402",FALSE,"2015","1050.42","CC BY"
"Imperial College London","","25746794","10.1096/fj.14-268144","Federation of American Societies for Experimental Biology","FASEB Journal","0892-6638",TRUE,"2015","1898.53","Unknown"
"Imperial College London","","","10.3389/fbioe.2015.00112","Frontiers","Frontiers in Bioengineering and Biotechnology","2296-4185",FALSE,"2015","904.35","CC BY"
"Imperial College London","PMC4389571","25905048","10.3389/fcimb.2015.00033","Frontiers","Frontiers in Cellular and Infection Microbiology","2235-2988",FALSE,"2015","924.86","CC BY"
"Imperial College London","","","10.3389/feart.2015.00001","Frontiers","Frontiers in Earth Science - Geomagnetism and Paleomagnetism","0160-9009",FALSE,"2015","1201.57","CC BY"
"Imperial College London","PMC4602154","26528241","10.3389/fendo.2015.00162","Frontiers","Frontiers in Endocrinology","1664-2392",FALSE,"2015","1826.95","CC BY"
"Imperial College London","PMC4485309","26175727","10.3389/fmicb.2015.00666","Frontiers","Frontiers in Microbiology","1664-302X",FALSE,"2015","1219.06","CC BY"
