"PublicationID","Article Title","DOI","PMC ID","Publication Date","Article URL","Open Access Status","Copyright License","Type","Journal Title","Publisher","APC Amount","Other Payments","Entry Point","Publication Year"
"2CAE9737-A50F-4F08-9779-A64F1AF1B2BF","Comparison of 1-week and 2-week recall periods for caregiver-reported diarrhoeal illness in children, using nationally representative household surveys","10.1093/ije/dyz043","PMC6693818",3/25/2019,"https://academic.oup.com/ije/advance-article/doi/10.1093/ije/dyz043/5419282","hybrid","CC-BY","Journal article","International Journal of Epidemiology","Oxford University Press",3749,0,"APC Request",2019
"B945739B-02C7-4683-9303-F2F2BDA81C3E","Can community health workers increase modern contraceptive use among young married women? A cross-sectional study in rural Niger","10.1186/s12978-019-0701-1","PMC6434879",3/25/2019,"https://reproductive-health-journal.biomedcentral.com/articles/10.1186/s12978-019-0701-1","Gold","CC-BY","Journal article","Reproductive Health","Springer Verlag",2145,75,"Post submission",2019
"A6F42DFA-99D5-4E38-AE9A-E222F379196C","Antibacterial Oligomeric Polyphenols from the Green Alga <i>Cladophora socialis</i>","10.1021/acs.joc.8b03218","PMC6503470",3/25/2019,"https://pubs.acs.org/doi/10.1021/acs.joc.8b03218","hybrid","CC-BY","Journal article","Journal of Organic Chemistry","American Chemical Society (ACS)",3000,0,"APC Request",2019
"921DE6C3-381E-42FB-ACFD-88F007053B5F","Community engagement social context and coverage of mass anti-malarial administration: comparative findings from multi-site research in the Greater Mekong sub-Region","10.1371/journal.pone.0214280","pmc6433231",3/25/2019,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0214280","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1595,0,"APC Request",2019
"AB3856FD-2EE9-4E1A-A768-FE6C319276A0","Performance of a novel reusable pediatric pulse oximeter probe","10.1002/ppul.24295","PMC6591029",3/25/2019,"https://onlinelibrary.wiley.com/doi/full/10.1002/ppul.24295","Hybrid","CC-BY","Journal article","Pediatric Pulmonology","Wiley",4200,0,"Post submission",2019
"14CB6876-7899-44B6-B6DE-8ACA3C5BBA7C","Effect of Plasmodium falciparum sulfadoxine-pyrimethamine resistance on the effectiveness of intermittent preventive therapy for malaria in pregnancy in Africa: a systematic review and meta-analysis","10.1016/s1473-3099(18)30732-1","PMC30922818",3/25/2019,"https://www.sciencedirect.com/science/article/pii/S1473309918307321","Hybrid","CC-BY","Journal article","The Lancet Infectious Diseases","Elsevier",0,0,"Imported",2019
"7D3A2FC8-0C38-422D-BDA7-59DB943236A7","Impact of an innovative financing and payment model on tuberculosis patients’ financial burden: is tuberculosis care more affordable for the poor?","10.1186/s40249-019-0532-x","PMC6431427",3/24/2019,"https://idpjournal.biomedcentral.com/articles/10.1186/s40249-019-0532-x","Gold","CC-BY","Journal article","Infectious Diseases of Poverty","BioMed Central",2145,75,"APC Request",2019
"4C01D2FC-4099-4165-ABB7-5549DB5FD736","Clinical performance among recent graduates in nine low- and middle-income countries","10.1111/tmi.13224","PMC6850366",3/24/2019,"https://onlinelibrary.wiley.com/doi/full/10.1111/tmi.13224","hybrid","CC-BY","Journal article","Tropical Medicine and International Health","Wiley",3000,0,"APC Request",2019
"EE1F28C1-608E-4D2D-8961-894DE9DB5315","Prevalence, Intensity of Soil-Transmitted Helminths, and Factors Associated with Infection: Importance in Control Program with Ivermectin and Albendazole in Eastern Côte d’Ivoire","10.1155/2019/7658594","PMC31019535",3/24/2019,"https://www.hindawi.com/journals/jtm/2019/7658594/","Gold","CC-BY","Journal article","Journal of Tropical Medicine","Hindawi Publishing Corporation",0,0,"Imported",2019
"C6CF0836-9226-45F8-9D97-EFE3D89A37D8","Associations between cortical thickness and reasoning differ by socioeconomic status in development","10.1016/j.dcn.2019.100641","Chronos Submission in Process",3/23/2019,"https://www.sciencedirect.com/science/article/pii/S1878929318300586?via%3Dihub","gold","CC-BY","Journal article","Developmental Cognitive Neuroscience","Elsevier",0,0,"Post submission",2019
"8724BB75-6004-42D7-A3BC-19130F96F94F","BrAPI—an application programming interface for plant breeding applications","10.1093/bioinformatics/btz190","PMC6792114",3/23/2019,"https://academic.oup.com/bioinformatics/advance-article/doi/10.1093/bioinformatics/btz190/5418796","Hybrid","CC-BY","Journal article","Bioinformatics","Oxford University Press",3150,226,"APC Request",2019
"08ED7E5A-AE08-420D-9028-A270820260CD","Modeling the economic impact of different vial-opening thresholds for measles-containing vaccines","10.1016/j.vaccine.2019.03.017","PMC6467546",3/23/2019,"https://www.sciencedirect.com/science/article/pii/S0264410X19303287?via%3Dihub","hybrid","CC-BY","Journal article","Vaccine","Elsevier",2450,0,"Post submission",2019
"FB322507-E937-467C-A285-0E28B28286FB","Delayed vaccination and its predictors among children under 2 years in India: Insights from the national family health survey–4","10.1016/j.vaccine.2019.03.039","PMC30914221",3/23/2019,"https://www.sciencedirect.com/science/article/pii/S0264410X19303718","Closed","UNKNOWN","abstract","Vaccine","Elsevier",0,0,"Imported",2019
"FE81CF26-6D70-4751-BF38-9358FA8DB22F","Influence of P Sources and Rhizobium Inoculation on Growth and Yield of Soybean Genotypes on Ferric Lixisols of Northern Guinea Savanna Zone of Ghana","10.1080/00103624.2019.1589489","Chronos Submission in Process",3/23/2019,"https://www.tandfonline.com/doi/full/10.1080/00103624.2019.1589489","closed","UNKNOWN","Journal article","Communications in Soil Sccience and Plant Analysis","Taylor & Francis",0,0,"Imported",2019
"E893B7BA-6171-49B1-A31E-93944BCFAF33","Spray drying OZ439 nanoparticles to form stable, water-dispersible powders for oral malaria therapy","10.1186/s12967-019-1849-8","PMC6431012",3/22/2019,"https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-019-1849-8","Gold","CC-BY","Journal article","Journal of Translational Medicine","Springer Verlag",2456.5,75,"Journal Finder",2019
"11902069-5333-4F07-A928-06D1A259958C","Operationalising the Global Financing Facility (GFF) model: the devil is in the detail","10.1136/bmjgh-2018-001369","PMC6441293",3/22/2019,"https://gh.bmj.com/content/4/2/e001369","Gold","CC-BY","article-commentary","BMJ Global Health","BMJ Publishing Group",2400,0,"Post submission",2019
"4EDDB0A0-8E5F-4C1D-A0A3-DFA000842FF2","A multifaceted intervention to improve syphilis screening and treatment in pregnant women in Kinshasa, Democratic Republic of the Congo and in Lusaka, Zambia: a cluster randomized controlled trial","10.1016/S2214-109X(19)30075-0","PMC6465956",3/22/2019,"https://www.thelancet.com/journals/langlo/article/PIIS2214-109X(19)30075-0/fulltext","gold","CC-BY","Journal article","The Lancet Global Health","Elsevier",5000,0,"Post submission",2019
"4C8F6E2B-1662-4E9A-8155-6C4A67058E89","Characterization of HIV-1 nucleoside-modified mRNA vaccines in rabbits and rhesus macaques","10.1016/j.omtn.2019.03.003","PMC6454128",3/22/2019,"https://www.cell.com/molecular-therapy-family/nucleic-acids/fulltext/S2162-2531(19)30061-7?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2162253119300617%3Fshowall%3Dtrue","gold","CC-BY","Journal article","Molecular Therapy: Nucleic Acids","Elsevier",3500,0,"Post submission",2019
"4574B0A7-0A92-4D2A-8076-88B89AD245F5","Independent and combined effects of improved water, sanitation, and hygiene (WASH) and improved complementary feeding on early neurodevelopment among children born to HIV-negative mothers in rural Zimbabwe: Substudy of a cluster-randomized trial","10.1371/journal.pmed.1002766","PMC6428259",3/21/2019,"https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1002766","Gold","CC-BY","Journal article","PLoS Medicine","Public Library of Science",3000,0,"APC Request",2019
"C107B4F1-338C-480E-944B-51670AE6DE58","Genetic and biochemical analysis of the Azotobacter vinelandii molybdenum storage protein","10.3389/fmicb.2019.00579","PMC6448029",3/21/2019,"https://www.frontiersin.org/articles/10.3389/fmicb.2019.00579/full","Gold","CC-BY","Journal article","Frontiers in Microbiology","Frontiers Media",2950,0,"Post submission",2019
"05907EE9-83AC-4C40-8392-99A5D5A2BE0A","A systematic review of the agreement of recall, home-based records, facility records, BCG scar, and serology for ascertaining vaccination status in low and middle-income countries","10.12688/gatesopenres.12916.1","Chronos Submission in Process",3/21/2019,"https://gatesopenresearch.org/articles/3-923","Gold","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2019
"77C7BE07-266C-4835-9355-0F72C6FBD6E5","Drug-Drug Interactions of Infectious Disease Treatments in Low Income Countries: A Neglected Topic?","10.1002/cpt.1397","PMC6563420",3/21/2019,"https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/cpt.1397","Hybrid","CC-BY","Journal article","Clinical Pharmacology & Therapeutics","Wiley",3000,0,"Post submission",2019
"F5D148B2-C574-4217-A68D-AE2AB5819634","Measles and rubella serosurvey identifies rubella immunity gap in young adults of childbearing age in Zambia: The added value of nesting a serological survey within a post-campaign coverage evaluation survey","10.1016/j.vaccine.2019.02.037","PMC6467544",3/21/2019,"https://www.sciencedirect.com/science/article/pii/S0264410X19302427","Hybrid","CC-BY","Journal article","Vaccine","Elsevier",2450,0,"APC Request",2019
"DCA19024-C1F0-4C33-8734-3140BA5C7456","Household coverage of vitamin A fortification of edible oil in Bangladesh","10.1371/journal.pone.0212257","PMC6447147",3/21/2019,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0212257","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1995,0,"APC Request",2019
"066995B9-325F-442F-9EB6-CA8D513A3B32","Calculating the prevalence of soil-transmitted helminth infection through pooling of stool samples: choosing and optimizing the pooling strategy","10.1371/journal.pntd.0007196","PMC6445468",3/21/2019,"https://journals.plos.org/plosntds/article/comments?id=10.1371/journal.pntd.0007196","Gold","CC-BY","Journal article","PLoS Neglected Tropical Diseases","Public Library of Science",2350,0,"APC Request",2019
"A7F8A275-484A-4026-81B9-315BB6E89848","Setting the global research agenda for community health systems: literature and consultative review","10.1186/s12960-019-0362-8","PMC30898136",3/21/2019,"https://human-resources-health.biomedcentral.com/track/pdf/10.1186/s12960-019-0362-8","gold","CC-BY","Journal article","Human Resources for Health","BioMed Central",0,0,"Imported",2019
"C10F7BD9-464F-4684-BECD-B9500130DA94","Providing oxygen to children and newborns: a multi-faceted technical and clinical assessment of oxygen access and oxygen use in secondary-level hospitals in south-west Nigeria","10.1093/inthealth/ihz009","Chronos Submission in Process",3/21/2019,"https://academic.oup.com/inthealth/advance-article/doi/10.1093/inthealth/ihz009/5420710","hybrid","CC-BY",,"International Health","Oxford University Press",3570,0,"Journal Finder",2019
"56C73392-9CC8-43EB-91CC-E7133162C8D6","An agent-based model of dengue virus transmission shows how uncertainty about breakthrough infections influences vaccination impact projections","10.1371/journal.pcbi.1006710","PMC6443188",3/20/2019,"https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1006710","gold","CC-BY","Journal article","PLOS Computational Biology","Public Library of Science",2250,0,"APC Request",2019
"51353221-0118-45DD-833B-FC690E20EC2C","Estimation of physiological genomic estimated breeding values (PGEBV) combining full hyperspectral and marker data across environments for grain yield under combined heat and drought stress in tropical maize (Zea mays L.)","10.1371/journal.pone.0212200","PMC6426215",3/20/2019,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0212200","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1595,0,"APC Request",2019
"161A5205-1C13-4644-AAB8-F79DB25925EF","Improving Supply Chain for Essential Drugs in Low-Income Countries: Results from a Large Scale Randomized Experiment in Zambia","10.1080/23288604.2019.1596050","Chronos Submission in Process",3/20/2019,"https://tandfonline.com/doi/full/10.1080/23288604.2019.1596050","hybrid","CC-BY-NC-ND","Journal article","Health Systems & Reform","Taylor & Francis",865,0,"APC Request",2019
"B11B528E-7E16-47C1-AE11-1BB8B2D12690","Lysyl-tRNA synthetase as a drug target in malaria and cryptosporidiosis","10.1073/pnas.1814685116","PMC6452685",3/20/2019,"https://www.pnas.org/content/early/2019/03/19/1814685116","HYBRID","CC-BY",,"Proceedings of the National Academy of Sciences of the United States of America","National Academy of Sciences",3840,0,"Journal Finder",2019
"06C8E5D5-AFED-4E4C-8C20-D94ECC38C5C4","8-hydroxyquinolines are bactericidal against Mycobacterium tuberculosis","10.1002/ddr.21531","PMC6767403",3/20/2019,"https://onlinelibrary.wiley.com/doi/10.1002/ddr.21531","hybrid","CC-BY","Journal article","Drug Development Research","Wiley",2900,0,"APC Request",2019
"184CA170-DE1C-4ACA-A9A9-40E012EA236F","Reasons given by pregnant women for participating in a clinical trial aimed at preventing premature delivery: a qualitative analysis","10.1186/s12884-019-2240-8","PMC6425624",3/20/2019,"https://bmcpregnancychildbirth.biomedcentral.com/articles/10.1186/s12884-019-2240-8","Gold","CC-BY","Journal article","BMC Pregnancy and Childbirth","BioMed Central",2145,75,"APC Request",2019
"E315BE2E-2069-46E1-A39A-03ED98A8097B","Adolescent Girls' Agency and Social Norms in Ethiopia- implications for improving sexual and reproductive health of young adolescents","10.1016/j.jadohealth.2018.12.018","PMC6426719",3/20/2019,"https://www.sciencedirect.com/science/article/pii/S1054139X19300084","hybrid","CC-BY-NC-ND","Journal article","Journal of Adolescent Health","Elsevier",3000,0,"APC Request",2019
"B1865E90-B0A0-4FF0-BD2B-EF1245FDD694","Measuring social norms related to child marriage among adult decision-makers of young girls in Phalombe and Thyolo, Malawi","10.1016/j.jadohealth.2018.12.019","PMC6426797",3/20/2019,"https://www.sciencedirect.com/science/article/pii/S1054139X19300102","hybrid","CC-BY","Journal article","Journal of Adolescent Health","Elsevier",3000,0,"APC Request",2019
"09669083-994A-41DB-BE21-813698A6365E","Incidence of Community Acquired Pneumonia in children aged 2-59 months of age in Uttar Pradesh and Bihar, India, in 2016: an Indirect Estimation","10.1371/journal.pone.0214086","PMC6426182",3/20/2019,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0214086","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1595,0,"Journal Finder",2019
"B3269CA0-852D-48F3-B69E-13BFACD45F0A","Designing tuberculosis vaccine efficacy trials – lessons from recent studies","10.1080/14760584.2019.1593143","PMC6492041",3/20/2019,"https://www.tandfonline.com/doi/full/10.1080/14760584.2019.1593143?scroll=top&needAccess=true","hybrid","CC-BY","discussion","Expert Review of Vaccines","Informa Healthcare",4800,0,"Post submission",2019
"0E5C8341-70CF-410A-BC29-7A06C5DCF4F7","Neuronal activity-dependent myelin repair after stroke","10.1016/j.neulet.2019.03.005","PMC30904575",3/20/2019,"https://www.sciencedirect.com/science/article/pii/S030439401930151X","Closed","UNKNOWN","Journal article","Neuroscience Letters","Elsevier",0,0,"Imported",2019
"5EBADE19-6EF1-43E9-A425-130BD7C35DE7","Estimating age-mixing patterns relevant for the transmission of airborne infections","10.1016/j.epidem.2019.03.005","PMC6731521",3/20/2019,"https://www.sciencedirect.com/science/article/pii/S1755436518301646","gold","CC-BY","Journal article","Epidemics","Elsevier",0,0,"Imported",2019
"8C5A79BD-B7CB-4779-A02D-0CDFF8F4412F","Does cigarette demand respond to price increases in Uganda? Price elasticity estimates using the Uganda National Panel Survey and Deaton’s method","10.1136/bmjopen-2018-026150","PMC30898829",3/20/2019,"https://bmjopen.bmj.com/content/bmjopen/9/3/e026150.full.pdf","Gold","CC-BY","Journal article","BMJ Open","BMJ Publishing Group",0,0,"Imported",2019
