institution;doi;period;euro;is_hybrid
Bill & Melinda Gates Foundation;10.18697/ajfand.121.22395;2023;270,18;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1194499;2023;446,49;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.est.3c01317;2023;2733,6;WAHR
Bill & Melinda Gates Foundation;10.1038/s41467-023-39662-4;2023;5731,45;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pdig.0000291;2023;2340,06;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu15133041;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11071206;2023;1948,03;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1181317;2023;2943,18;FALSCH
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0736;2023;3690,72;WAHR
Bill & Melinda Gates Foundation;10.1038/s41467-023-39602-2;2023;5761,95;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14512.1;2023;773,87;FALSCH
Bill & Melinda Gates Foundation;10.3389/fnut.2023.1185696;2023;2943,18;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14112.1;2023;1078,41;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14743.1;2023;801,86;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14724.1;2023;1075,22;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1172851;2023;1840,62;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu15133024;2023;2360,98;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001063;2023;1904,7;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.wsif.2023.102781;2023;2350,9;WAHR
Bill & Melinda Gates Foundation;10.1016/j.neuroimage.2023.120162;2023;3148,47;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2542-5196(23)00125-0;2023;5395,92;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.06.001;2023;3052,52;WAHR
Bill & Melinda Gates Foundation;10.1016/j.ijpharm.2023.123139;2023;3690,36;WAHR
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.107023;2023;2733,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.107001;2023;2733,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2023.112682;2023;4723,11;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2023.102485;2023;2979,62;WAHR
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2023.102484;2023;2979,62;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00191-2;2023;5011,6;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2022-011341;2023;3477,67;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2022-011405;2023;1728,2;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2666-5247(23)00109-x;2023;5467,2;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-070876;2023;2564,94;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-069590;2023;3077,93;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-070283;2023;2757,31;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-069086;2023;2566,42;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-071511;2023;2594,38;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-070896;2023;2566,42;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2023-071775;2023;2594,38;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cdnut.2023.101962;2023;3633,16;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ebiom.2023.104678;2023;4541,45;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.xcrm.2023.101096;2023;3778,49;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-013021;2023;4551,52;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-013104;2023;1948,03;FALSCH
Bill & Melinda Gates Foundation;10.1093/ve/vead044;2023;2779,65;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00195-x;2023;5011,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00211-5;2023;5011,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00193-6;2023;5019,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.neuroimage.2023.120116;2023;3148,47;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.neuroimage.2023.120153;2023;3148,47;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cell.2023.06.001;2023;8992,07;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.06.059;2023;3052,52;WAHR
Bill & Melinda Gates Foundation;10.1016/j.socscimed.2023.116007;2023;3061,63;WAHR
Bill & Melinda Gates Foundation;10.1016/j.chom.2023.05.025;2023;8273,7;WAHR
Bill & Melinda Gates Foundation;10.1186/s12936-023-04609-z;2023;2530,62;FALSCH
Bill & Melinda Gates Foundation;10.1007/s11033-023-08498-y;2023;3558,79;WAHR
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1202015;2023;1895,3;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsenvironau.2c00072;2023;2733,6;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.06025;2023;3031,28;FALSCH
Bill & Melinda Gates Foundation;10.3389/fnut.2023.1048532;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1011469;2023;2483,24;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0287722;2023;1641,67;FALSCH
Bill & Melinda Gates Foundation;10.3389/fnut.2023.1180134;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-35694-4;2023;2410,61;FALSCH
Bill & Melinda Gates Foundation;10.1007/s11113-023-09809-8;2023;2812,27;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1214801;2023;2943,18;FALSCH
Bill & Melinda Gates Foundation;10.3389/fped.2023.1127885;2023;2943,18;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1155279;2023;637,84;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2023.20213;2023;2772,51;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-39433-1;2023;5761,95;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0287626;2023;1541,9;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-023-01641-9;2023;2731,17;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12870-023-04349-x;2023;2630,58;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsptsci.3c00034;2023;2733,6;WAHR
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1189861;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2023.19372;2023;2772,51;FALSCH
Bill & Melinda Gates Foundation;10.1038/s43018-023-00576-1;2023;10858,84;WAHR
Bill & Melinda Gates Foundation;10.3390/ijms241310506;2023;2145,53;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-023-04623-1;2023;2622,19;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-16139-z;2023;2823,13;FALSCH
Bill & Melinda Gates Foundation;10.3389/frfst.2023.1071216;2023;1942,64;FALSCH
Bill & Melinda Gates Foundation;10.17583/mcs.10618;2023;438,13;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12879-023-08396-5;2023;2538,93;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-35958-z;2023;2262,64;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpsyg.2023.1196274;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-023-09647-6;2023;2394,81;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2023.1180941;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1121434;2023;1942,64;FALSCH
Bill & Melinda Gates Foundation;10.7554/elife.84864;2023;2740,74;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsestengg.3c00128;2023;2733,6;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1011448;2023;2412,62;FALSCH
Bill & Melinda Gates Foundation;10.3389/fnut.2023.1125827;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1007/s42976-023-00395-1;2023;2710,42;WAHR
Bill & Melinda Gates Foundation;10.7189/jogh.13.04058;2023;2990,38;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-023-05755-7;2023;2312,55;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011425;2023;2333,88;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1143753;2023;1942,64;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1129779;2023;1942,64;FALSCH
Bill & Melinda Gates Foundation;10.1128/spectrum.03731-22;2023;2640,28;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11061099;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.3390/agronomy13061605;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002011;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001325;2023;1904,7;FALSCH
Bill & Melinda Gates Foundation;10.3390/plants12122314;2023;2181,44;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-35968-x;2023;2302,9;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12961-023-00986-8;2023;3743,47;FALSCH
Bill & Melinda Gates Foundation;10.3390/agronomy13061594;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1004178;2023;4942,14;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001873;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001999;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-15792-8;2023;2443,1;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1165110;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pcbi.1010684;2023;2401,13;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pdig.0000235;2023;2433,59;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pdig.0000217;2023;2405,8;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1011194;2023;2412,62;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-36002-w;2023;2302,9;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-36432-6;2023;2648,92;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.06019;2023;2145,92;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.04044;2023;2145,92;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.04057;2023;2489,37;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.06016;2023;2145,92;FALSCH
Bill & Melinda Gates Foundation;10.1097/md.0000000000033904;2023;1802,13;FALSCH
Bill & Melinda Gates Foundation;10.1002/fes3.479;2023;3065,37;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0286785;2023;1641,67;FALSCH
Bill & Melinda Gates Foundation;10.3390/pathogens12060820;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2023.1115973;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.3389/fbioe.2023.1205865;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1038/s42003-023-04997-7;2023;3501,95;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001843;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001991;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.1261/rna.079613.123;2023;1414,58;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0623;2023;3190,95;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0347;2023;2749,14;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0625;2023;2251,5;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0442;2023;2279,25;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0659;2023;3265,68;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011364;2023;2358,13;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-023-04583-6;2023;2582,97;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgwh.2023.1168297;2023;896,6;FALSCH
Bill & Melinda Gates Foundation;10.3389/fvets.2023.1171989;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-023-01627-7;2023;2758,83;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2023.17055;2023;2676;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1193094;2023;2881,16;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-15690-z;2023;1061,48;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-35541-6;2023;2197,81;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11061055;2023;1933,25;FALSCH
Bill & Melinda Gates Foundation;10.3389/ijph.2023.1605959;2023;2347,39;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12939-023-01901-x;2023;3048,78;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-15964-6;2023;2665,94;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0276150;2023;1707,28;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ijpharm.2023.122985;2023;3696,03;WAHR
Bill & Melinda Gates Foundation;10.1093/ofid/ofad299;2023;2743,9;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.advnut.2023.06.005;2023;4541,45;WAHR
Bill & Melinda Gates Foundation;10.1016/j.lana.2023.100511;2023;3650,4;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ijregi.2023.02.011;2023;831,75;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmqr.2022.100216;2023;680,36;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2023.101365;2023;2369,93;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.soisec.2023.100092;2023;592,28;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.bmcl.2023.129328;2023;3239,73;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.03.038;2023;3057,21;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jiph.2023.04.016;2023;1825,2;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.omtm.2023.03.008;2023;3559,14;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.106797;2023;1368,9;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.106963;2023;2870,28;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.evalprogplan.2023.102258;2023;3403,21;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00163-8;2023;5019,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00050-5;2023;5019,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00192-4;2023;5019,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00169-9;2023;5019,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jdeveco.2023.103092;2023;3340,12;WAHR
Bill & Melinda Gates Foundation;10.1088/2515-7620/acdc87;2023;1439,03;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2666-5247(23)00010-1;2023;5475,6;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-066733;2023;2757,37;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-067941;2023;2609,18;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cdnut.2023.100098;2023;2554,48;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2023.102006;2023;4563;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2023.102042;2023;4556;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2023.102022;2023;4100,4;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.crmeth.2023.100509;2023;4738,24;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.gfs.2023.100684;2023;3330,99;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2023.100702;2023;3431,38;WAHR
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1149719;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.epidem.2023.100682;2023;2482,27;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.virol.2023.04.001;2023;2920,32;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00133-x;2023;5019,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.pscychresns.2023.111630;2023;2683,04;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011319;2023;2358,13;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jgar.2023.04.016;2023;565,81;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2023.102034;2023;4541,45;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.onehlt.2022.100476;2023;1957,2;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.onehlt.2023.100504;2023;1990,74;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2023.112657;2023;4738,24;FALSCH
Bill & Melinda Gates Foundation;10.5897/jaerd2022.1355;2023;302,41;FALSCH
Bill & Melinda Gates Foundation;10.3389/fnut.2023.1174441;2023;2881,16;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2023.15985;2023;2676;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12879-023-08199-8;2024;2172,38;FALSCH
Bill & Melinda Gates Foundation;10.3389/frph.2023.1156864;2023;1942,64;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1011359;2023;2509,05;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1173012;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-15526-w;2023;2801,68;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-023-05692-5;2023;2769,47;FALSCH
Bill & Melinda Gates Foundation;10.5334/aogh.4030;2023;1236,67;FALSCH
Bill & Melinda Gates Foundation;10.7717/peerj.15230;2023;1374,57;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13528;2023;3158,26;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.04051;2023;3108,8;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11061030;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2023.1150132;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001898;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13587.2;2022;1090,2;FALSCH
Bill & Melinda Gates Foundation;10.1126/sciadv.ade7692;2023;2766,38;FALSCH
Bill & Melinda Gates Foundation;10.3390/healthcare11111546;2023;1409,4;FALSCH
Bill & Melinda Gates Foundation;10.7554/elife.81752;2023;2735,1;FALSCH
Bill & Melinda Gates Foundation;10.1007/s00497-023-00469-4;2023;4037,08;WAHR
Bill & Melinda Gates Foundation;10.1093/pnasnexus/pgad176;2023;3778,98;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0282881;2023;1585,22;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0285967;2023;1603,53;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0286310;2023;1707,28;FALSCH
Bill & Melinda Gates Foundation;10.3390/agronomy13061452;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.3390/agronomy13061451;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmed.2023.1111037;2023;3016,69;FALSCH
Bill & Melinda Gates Foundation;10.3390/atmos14060910;2023;1669,74;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.molpharmaceut.3c00174;2023;2733,6;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0285805;2023;1707,28;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1182867;2023;2881,16;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001936;2023;1980,83;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1208177;2023;3018,27;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1004237;2023;4999,23;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1004239;2023;4999,23;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1172056;2023;2881,16;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pcbi.1010680;2023;2509,05;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-023-04578-3;2023;2559,95;FALSCH
Bill & Melinda Gates Foundation;10.3390/jcm12103576;2023;2360,98;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12963-023-00306-w;2023;2467,53;FALSCH
Bill & Melinda Gates Foundation;10.3390/hydrology10050114;2023;1454,29;FALSCH
Bill & Melinda Gates Foundation;10.3390/microorganisms11051344;2023;2360,98;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011365;2023;2358,13;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-34719-2;2023;2282,7;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11050997;2023;2001,89;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pbio.3002127;2023;4999,23;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1128239;2023;3046,05;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001073;2023;1924,82;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-38509-2;2023;5813,03;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-023-01618-8;2023;2744,78;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011071;2023;2358,13;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0010928;2023;2358,13;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13369.2;2021;991,65;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14214.1;2022;1095,59;FALSCH
Bill & Melinda Gates Foundation;10.3390/diagnostics13101754;2023;1813,37;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0285868;2023;1707,28;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14168.1;2023;1053,84;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12905-023-02374-4;2023;2521,92;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14300.1;2023;1071,8;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13524;2023;3032,8;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-38379-8;2023;5749,69;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13747.2;2022;809,79;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1126461;2023;2881,16;FALSCH
Bill & Melinda Gates Foundation;10.3390/agriculture13051043;2023;1813,37;FALSCH
Bill & Melinda Gates Foundation;10.29392/001c.75141;2023;1247,63;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu15102279;2023;2360,98;FALSCH
