PublicationID,Title,Publisher,Journal title,Currency,APC,Color Charg,Page Charge,Admin Fee,Supplementary Charge,Author Alterations,Figure Reshoots,Other,Amount paid,Date Payment Completed,Date Published
BA5C08A3-F54A-4889-A7DB-7AFFC3E4C66D,Agricultural input credit in Sub-Saharan Africa: Telling myth from facts,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2016-10-24T00:00:00.000+02:00
9EA93CAC-6A7A-4862-9D6D-4B274C40911C,Agricultural factor markets in Sub-Saharan Africa: An updated view with formal tests for market failure,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2016-10-11T00:00:00.000+02:00
D1862E20-E01E-463F-9672-20D84DBB6801,Food price seasonality in Africa: Measurement and extent,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2017-10-27T00:00:00.000+02:00
37A98D19-2091-448E-899E-D523669FAC79,Are African households (not) leaving agriculture? Patterns of householdsâ€™ income sources in rural Sub-Saharan Africa,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2016-11-07T00:00:00.000+01:00
E28BAD19-482B-4864-944D-757336CDDB7E,Non-farm entrepreneurship in rural sub-Saharan Africa: New empirical evidence,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2016-10-24T00:00:00.000+02:00
AB1A39E0-4633-4470-9EC9-A9D0C4D4CE79,Agricultural commercialization and nutrition revisited: Empirical evidence from three African countries,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2016-11-03T00:00:00.000+01:00
9728D759-6C67-4BF4-9CC9-9F0CDD17CE19,Agricultural intensification: The status in six African countries,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2017-06-26T23:00:00.000+02:00,2016-10-13T00:00:00.000+02:00
A8B35CC0-A474-441A-8E68-B066E4BC0E1E,Impact of agricultural interventions on the nutritional status in South Asia: A review,Elsevier,Food Policy,USD,1200,0,0,0,0,0,0,0,1200,2016-08-04T23:00:00.000+02:00,2016-05-10T00:00:00.000+02:00
8BB09BFE-302C-46CC-8020-2CD8C03E8CAE,Review: Food Loss and Waste in Sub-Saharan Africa,Elsevier,Food Policy,USD,1400,0,0,0,0,0,0,0,1400,2017-08-16T23:00:00.000+02:00,2017-04-24T00:00:00.000+02:00
8183FB4D-06EA-407D-9B8A-137C353891EE,How can we better capture food away from Home? Lessons from Indiaâ€™s linking person-level meal and household-level food data,Elsevier,Food Policy,USD,1400,0,0,0,0,0,0,0,1400,2017-12-01T11:55:14.643+01:00,2017-09-05T00:00:00.000+02:00
02D15EA0-0D03-4FCD-98C1-FB52B90430DC,Farm family effects of adopting improved and hybrid sorghum seed in the Sudan Savanna of West Africa,Elsevier,Food Policy,USD,1500,0,0,0,0,0,0,0,1500,2018-05-04T02:56:00.000+02:00,2018-01-09T03:37:00.000+01:00
331CE34A-A19F-4FDA-976D-7D99FD85290B,Geographic factors predict wild food and nonfood NTFP collection by households across four African countries,Elsevier,Forest Policy and Economics,USD,2500,0,0,0,0,0,0,0,2752.5,2019-02-01T03:46:00.000+01:00,2018-08-24T01:12:00.000+02:00
14EDCC70-4696-4EDA-A990-4FDF5AD09831,Faecal-Wood Biomass Co-combustion and Ash Composition Analysis,Elsevier,Fuel,USD,3600,0,0,0,0,0,0,0,3600,2017-08-16T23:00:00.000+02:00,2017-05-16T00:00:00.000+02:00
6ED5FB94-A7A9-4AF3-89AB-18B7DC2BEAC5,An experimental investigation of the combustion performance of human faeces,Elsevier,Fuel,USD,3600,0,0,0,0,0,0,0,3600,2016-08-09T23:00:00.000+02:00,2016-07-27T00:00:00.000+02:00
162F4BF0-0ADB-438A-841D-CB1E7E532A32,"Continuous, self-sustaining smouldering destruction of simulated faeces",Elsevier,Fuel,USD,3600,0,0,0,0,0,0,0,3600,2017-05-04T23:00:00.000+02:00,2016-11-17T00:00:00.000+01:00
C4D65622-436C-4BCB-8945-52CA3E68D1BA,Biocontrol agent Fusarium oxysporum f.sp. strigae has no adverse effect on indigenous total fungal communities and specific AMF taxa in contrasting maize rhizospheres,Elsevier,Fungal Ecology,USD,3000,0,0,0,0,0,0,0,3000,2017-09-06T23:00:00.000+02:00,2016-06-13T00:00:00.000+02:00
A3FCAF17-B671-47F0-A293-5394057415A4,Aspergillus flavus resident in Kenya: High genetic diversity in an ancient population primarily shaped by clonal reproduction and mutation-driven evolution,Elsevier,Fungal Ecology,USD,3000,0,0,0,0,0,0,0,3000,2018-09-26T11:17:00.000+02:00,2018-07-25T01:23:00.000+02:00
2497B8DF-2B9E-4CDC-9B62-FE4B9F59BB33,Viral Load Affects the Immune Response to HBV in Mice With Humanized Immune System and Liver,Elsevier,Gastroenterology,USD,3000,0,0,0,0,0,0,0,3000,2017-12-18T23:00:00.000+01:00,2017-08-26T00:00:00.000+02:00
9E257219-ED0B-4910-989E-06A59FC83C49,Hair cortisol and dehydroepiandrosterone concentrations in naturally Taenia solium infected pigs in Tanzania,Elsevier,General and Comparative Endocrinology,USD,3000,0,0,0,0,0,0,0,3000,2017-07-27T23:00:00.000+02:00,2017-03-16T00:00:00.000+01:00
DD0A59DD-F68A-4DCB-BA8F-A9E55855B3E1,The tammar wallaby: A marsupial model to examine the timed delivery and role of bioactives in milk,Elsevier,General and Comparative Endocrinology,USD,3000,0,0,0,0,0,0,0,3000,2016-10-05T23:00:00.000+02:00,2016-08-12T00:00:00.000+02:00
A7258737-2146-4378-AC36-FE152A5B95C4,Mapping rootable depth and root zone plant-available water holding capacity of the soil of sub-Saharan Africa,Elsevier,Geoderma,USD,3200,0,0,0,0,0,0,0,3200,2018-07-05T10:43:00.000+02:00,2018-03-17T01:26:00.000+01:00
2022A3C0-1844-458A-8ADF-5F04AD86E0A9,"Impact of conservation tillage in riceâ€“based cropping systems on soil aggregation, carbon pools and nutrients",Elsevier,Geoderma,USD,3200,0,0,0,0,0,0,0,3523.2,2019-04-12T09:24:00.000+02:00,2019-01-09T01:12:00.000+01:00
9B894F56-C574-4066-96F6-B94089FECB61,Pre-treatment of soil X-ray powder diffraction data for cluster analysis,Elsevier,Geoderma,USD,3200,0,0,0,0,0,0,0,3523.2,2019-03-15T11:13:00.000+01:00,2018-10-03T01:02:00.000+02:00
72D05878-FB9D-4092-A434-CC513031F7F7,Linking regional stakeholder scenarios and shared socioeconomic pathways: Quantified West African food and climate futures in a global context,Elsevier,Global Environmental Change,USD,3500,0,0,0,0,0,0,0,3500,2017-06-02T22:00:45.660+02:00,2017-03-07T00:00:00.000+01:00
81B08838-61ED-4F99-971F-49D6205B0D26,Tackling Vitamin A Deficiency with Biofortified Sweetpotato in sub-Saharan Africa,Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2017-04-17T06:53:33.853+02:00,2017-03-28T00:00:00.000+02:00
18224377-AE28-4A08-B651-F6409CEB9A07,Rapid breeding and varietal replacement are critical to adaptation of cropping systems in the developing world to climate change,Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2017-05-18T23:00:00.000+02:00,2017-02-09T00:00:00.000+01:00
69417276-D8E5-4184-A45F-2BD03C9BE629,"Improving nutrition through biofortification: A review of evidence from HarvestPlus, 2003 through 2016",Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2017-08-09T06:59:58.760+02:00,2017-02-09T00:00:00.000+01:00
F11A30E2-E534-401A-B8E5-AC01ED76A21E,Biofortification: a review of ex-ante models,Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2017-12-18T14:55:41.163+01:00,2017-11-23T00:00:00.000+01:00
CC532C09-9901-463F-A76C-3C435AFA31FA,What drives diversification of national food supplies? A cross-country analysis,Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2017-10-03T23:00:00.000+02:00,2017-05-31T00:00:00.000+02:00
B5B96B69-909D-4325-AE76-57C48859372C,Pathways from women's group-based programs to nutrition change in South Asia: a conceptual framework and literature review,Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2018-04-20T03:02:00.000+02:00,2017-12-08T01:21:00.000+01:00
2D046758-E622-4F7C-B9F9-8E85643380DA,Women in agriculture: Four myths,Elsevier,Global Food Security,USD,2500,0,0,0,0,0,0,0,2500,2018-01-16T11:36:00.000+01:00,2017-11-06T01:32:00.000+01:00
35482A78-6289-4C45-AB56-7B6CC114029F,Can governments promote homestead gardening at scale? Evidence from Ethiopia,Elsevier,Global Food Security,USD,2700,0,0,0,0,0,0,0,2972.7,2019-03-12T02:42:00.000+01:00,2018-09-25T02:36:00.000+02:00
1ED1C703-B7A0-4EBA-B495-31258B996FB6,A tailored approach to building specialized surgical oncology capacity: Early experiences and outcomes in Malawi,Elsevier,Gynecologic Oncology Reports,USD,1650,0,0,0,0,0,0,0,1816.65,2019-03-15T11:04:00.000+01:00,2018-10-04T10:29:00.000+02:00
E6B9E685-A46D-4D10-B7E0-E4D743EEFCDD,"""Being seen"" at the clinic: Zambian and South African health worker reflections on the relationship between health facility spatial organisation and items and HIV stigma in 21 health facilities, the HPTN 071 (PopART) study",Elsevier,Health & Place,USD,2400,0,0,0,0,0,0,0,2642.4,2019-04-08T03:43:00.000+02:00,2018-12-07T01:34:00.000+01:00
017A38BD-6A55-45E8-A965-67003DA0D60D,Documentation of vaccine handling and service delivery at outreach immunization sessions across 27 districts in three states of India,Elsevier,Heliyon,USD,1250,0,0,0,0,0,0,0,1376.25,2019-04-08T03:37:00.000+02:00,2018-12-18T12:22:00.000+01:00
684ED563-1FDD-44E0-A59A-92E1CD26C6E4,Effect of the strigolactone analogs methyl phenlactonoates on spore germination and root colonization of Arbuscular Mycorrhizal Fungi,Elsevier,Heliyon,USD,1250,0,0,0,0,0,0,0,1376.25,2019-03-27T02:40:00.000+01:00,2018-11-22T12:02:00.000+01:00
979665ED-AEA5-480F-AE57-D2F08968AAB8,"A multi-level spatial analysis of clinical malaria and subclinical Plasmodium infections in Pailin Province, Cambodia",Elsevier,Heliyon,USD,1250,0,0,0,0,0,0,0,1250,2018-01-16T23:00:00.000+01:00,2017-11-20T00:00:00.000+01:00
6AD78C4B-18CD-4043-B271-F9AA7B00238F,Antibody secreting B cells and plasma antibody response to rotavirus vaccination in infants from Kolkata India,Elsevier,Heliyon,USD,1250,0,0,0,0,0,0,0,1250,2018-05-04T03:01:00.000+02:00,2018-02-01T12:36:00.000+01:00
6F11B392-2304-4FC6-AC01-0A836402A222,Social capital and transaction costs in millet markets,Elsevier,Heliyon,USD,1250,0,0,0,0,0,0,0,1250,2018-08-14T02:46:00.000+02:00,2017-01-04T00:00:00.000+01:00
F468B5BD-E687-49A2-9C4C-8BD0FC94DEA2,Comparison of IPV to tOPV week 39 boost of primary OPV vaccination in Indian infants: an open labelled randomized controlled trial,Elsevier,Heliyon,USD,1250,0,0,0,0,0,0,0,1250,2017-06-02T21:55:12.930+02:00,2017-01-09T00:00:00.000+01:00
3CB875EA-D9A6-4163-9632-0C16096C67BD,Contribution of the Clinical Information to the Accuracy of the Minimally Invasive and the Complete Diagnostic Autopsy,Elsevier,Human Pathology,USD,3300,0,0,0,0,0,0,0,3633.3,2019-03-27T02:51:00.000+01:00,2018-11-27T02:45:00.000+01:00
E4FA23E4-1F6C-4325-B427-076318F1A620,Vaccine-Induced Protection from Homologous Tier 2 SHIV Challenge in Nonhuman Primates Depends on Serum-Neutralizing Antibody Titers,Elsevier,Immunity,USD,5200,0,0,0,0,0,0,0,5725.2,2019-03-15T11:21:00.000+01:00,2018-12-11T12:14:00.000+01:00
8B4022CA-5D8C-4731-9128-44362BABF7B6,Inference of the HIV-1 VRC01 Antibody Lineage Unmutated Common Ancestor Reveals Alternative Pathways to Overcome a Key Glycan Barrier,Elsevier,Immunity,USD,5200,0,0,0,0,0,0,0,5725.2,2019-03-15T11:19:00.000+01:00,2018-12-11T01:42:00.000+01:00
7A5CA3A6-94A6-411E-8AFA-834DBAE68C67,PD-1 controls follicular T helper cell positioning and function,Elsevier,Immunity,USD,5200,2650,0,0,0,0,0,0,7850,2018-11-06T03:47:00.000+01:00,2017-07-31T03:21:00.000+02:00
18D33510-D69B-443F-B097-621423A9FA0B,DEER spectroscopy measurements reveal multiple conformations of HIV-1 SOSIP Envelopes that show similarities with Envelopes on native virions,Elsevier,Immunity,USD,5200,0,0,0,0,0,0,0,5200,2018-11-06T03:47:00.000+01:00,2018-07-31T03:27:00.000+02:00
AAB744B0-1766-46D6-9D83-3349E38EE762,Multifunctional pan-ebolavirus antibody recognizes a site of broad vulnerability on the ebolavirus glycoprotein,Elsevier,Immunity,USD,5200,0,0,0,0,0,0,0,5200,2018-11-06T03:47:00.000+01:00,2018-07-17T03:37:00.000+02:00
D729C608-13AB-4224-B887-053C173F3C0D,Electron-Microscopy-Based Epitope Mapping Defines Specificities of Polyclonal Antibodies Elicited during HIV-1 BG505 Envelope Trimer Immunization,Elsevier,Immunity,USD,5200,0,0,0,0,0,0,0,5200,2018-11-20T02:19:00.000+01:00,2018-08-07T10:50:00.000+02:00
44BD6337-BB25-4824-826D-E02009F12175,HIV Vaccine Design to Target Germline Precursors of Glycan-Dependent Broadly Neutralizing Antibodies,Elsevier,Immunity,USD,5000,0,0,0,0,0,0,0,5000,2016-12-06T23:00:00.000+01:00,2016-09-08T00:00:00.000+02:00
E4E92890-B110-4A9B-8613-3D4C24213A84,Antiviral CD8+ T Cells Restricted by Human Leukocyte Antigen Class II Exist during Natural HIV Infection and Exhibit Clonal Expansion,Elsevier,Immunity,USD,5000,0,0,0,0,0,0,0,5000,2017-05-04T23:00:00.000+02:00,2016-10-18T00:00:00.000+02:00
D672EC0A-6A8E-4E35-B85D-39241BD69E62,HIV Envelope Glycoform Heterogeneity and Localized Diversity Govern the Initiation and Maturation of a V2 Apex Broadly Neutralizing Antibody  - COLOR CHARGES,Elsevier,Immunity,USD,0,2614.879883,0,0,0,0,0,0,2614.8799,2017-12-13T23:00:00.000+01:00,2017-11-21T00:00:00.000+01:00
DAF978DE-720D-402B-AC3F-C44B7F66B822,"A Broadly Neutralizing Antibody Targets the Dynamic HIV Envelope Trimer Apex via a Long, Rigidified, and Anionic Î²-Hairpin Structure",Elsevier,Immunity,USD,5000,0,0,0,0,0,0,0,5000,2017-10-03T10:38:54.180+02:00,2017-04-18T00:00:00.000+02:00
E80CA100-259B-4D9B-8B7D-9D14159F2E6D,Glycine Substitution at Helix-to-Coil Transitions Facilitates the Structural Determination of a Stabilized Subtype C HIV Envelope Glycoprotein,Elsevier,Immunity,USD,5000,0,0,0,0,0,0,0,5000,2017-08-09T23:00:00.000+02:00,2017-05-16T00:00:00.000+02:00
AC99405E-8AD1-4913-92DE-545AEA2BE31E,Elicitation of Robust Tier 2 Neutralizing Antibody Responses in Nonhuman Primates by HIV Envelope Trimer Immunization Using Optimized Approaches,Elsevier,Immunity,USD,5000,0,0,0,0,0,0,0,5000,2017-08-25T23:00:00.000+02:00,2017-06-20T00:00:00.000+02:00
79EE88B4-F6C6-4C90-BC47-987C86969CAF,Analysis of genetic polymorphisms and tropism in East African Leishmania donovani by Amplified Fragment Length Polymorphism and kDNA minicircle sequencing,Elsevier,"Infection, Genetics and Evolution",USD,2900,0,0,0,0,0,0,0,2900,2018-11-20T02:23:00.000+01:00,2018-07-19T11:29:00.000+02:00
5E4F6D53-BD08-4DB7-ACA9-BCA8C6777FB8,Another look at silent circulation of poliovirus in small populations,Elsevier,Infectious Disease Modelling,USD,556.8200073,0,0,0,0,0,0,0,556.82,2018-10-10T02:16:00.000+02:00,2018-06-09T01:17:00.000+02:00
67176B52-E3CE-4F53-9135-132E24738299,Assessing the utility of the tipping point ratio to monitor HIV treatment programmes in the era of universal access to ART,Elsevier,Infectious Disease Modelling,USD,490,0,0,0,0,0,0,0,490,2018-07-16T02:45:00.000+02:00,2018-03-14T02:46:00.000+01:00
7561B388-4941-4705-9948-A9F70ECF56CC,"Towards an understanding of the molecular basis of effective RNAi against a global insect pest, the whitefly Bemisia tabaci",Elsevier,Insect Biochemistry and Molecular Biology,USD,2600,0,0,0,0,0,0,0,2600,2017-10-25T23:00:00.000+02:00,2017-07-21T00:00:00.000+02:00
4AD8B6D5-AA3C-4889-9FEB-6283A72FAAB8,"Lipid profiling of the filarial nematodes Onchocerca volvulus, Onchocerca ochengi and Litomosoides sigmodontis reveals the accumulation of nematode-specific ether phospholipids in the host",Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,0,2200,2017-10-25T23:00:00.000+02:00,2017-07-23T00:00:00.000+02:00
7A29E825-46C4-433A-9019-226E252C59FC,Targeted gene knockdown validates the essential role of lactate dehydrogenase in Cryptosporidium parvum,Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,0,2200,2017-08-25T23:00:00.000+02:00,2017-06-09T00:00:00.000+02:00
504D9FF2-4285-4030-9085-EEB544FA5358,"Minimally invasive microbiopsies: a novel sampling method for identifying asymptomatic, potentially infectious carriers of Leishmania donovani",Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,0,2200,2017-07-27T06:49:41.773+02:00,2017-04-26T00:00:00.000+02:00
D1490CD2-9C18-45B7-BD24-E76BA1378C28,Morpholino-mediated in vivo silencing of Cryptosporidium parvum lactate dehydrogenase decreases oocyst shedding and infectivity,Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,0,2200,2018-07-05T10:44:00.000+02:00,2018-03-09T01:38:00.000+01:00
F92D1FCA-B4B7-448C-BBB5-84B24E8FDBE8,Transmission of molecularly undetectable circulating parasite clones leads to high infection complexity in mosquitoes post feeding,Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,222.1999969,2422.2,2018-12-11T12:27:00.000+01:00,2018-05-05T02:00:00.000+02:00
3BE77FB0-F059-46CF-8E01-F16B2BCE914D,Characterization of the Theileria parva sporozoite proteome,Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,0,2200,2018-04-20T03:00:00.000+02:00,2017-12-16T12:33:00.000+01:00
94310883-FA8F-467D-A0DB-E2B981D133AA,Clonal and atypical Toxoplasma strain differences in virulence vary with mouse sub-species,Elsevier,International Journal for Parasitology,USD,2200,0,0,0,0,0,0,0,2422.2,2019-03-27T02:41:00.000+01:00,2018-11-22T12:17:00.000+01:00
D6DEF4D2-14D5-40D8-93E0-5CFE0F9CBF6F,Leveraging the medicines for Malaria Venture malaria and pathogen boxes to discover chemical inhibitors of East Coast fever,Elsevier,International Journal for Parasitology: Drugs and Drug Resistance,USD,1840,0,0,0,0,0,0,0,2025.84,2019-04-25T02:43:00.000+02:00,2019-01-25T02:06:00.000+01:00
0B31A82E-11B0-4A82-AAC4-3B362862F03F,Anthelmintic drug actions in resistant and susceptible C. elegans revealed by electrophysiological recordings in a multichannel microfluidic device,Elsevier,International Journal for Parasitology: Drugs and Drug Resistance,USD,1838,0,0,0,0,0,0,0,2023.64,2019-03-15T11:18:00.000+01:00,2018-10-30T01:32:00.000+01:00
7F27E2D5-7470-48E8-8F51-6D537585CF6C,Characterization of the bacteriophages binding to human matrix molecules,Elsevier,International Journal of Biological Macromolecules,USD,3000,0,0,0,0,0,0,0,3000,2018-04-20T03:02:00.000+02:00,2017-12-12T01:10:00.000+01:00
19EBF7FE-AFDE-4B87-B7A9-DA5011985C40,"Autolysin mediated adherence of Staphylococcus aureus with Fibronectin, Gelatin and Heparin",Elsevier,International Journal of Biological Macromolecules,USD,3000,0,0,0,0,0,0,0,3000,2018-05-04T02:59:00.000+02:00,2018-02-03T11:05:00.000+01:00
F7722980-E82C-4E41-A5BE-F54BC5094775,Evaluation of a smart toilet in an emergency camp,Elsevier,"International Journal of Disaster Risk Reduction
Free access in 2013",USD,1000,0,0,0,0,0,0,0,1000,2018-03-21T01:02:00.000+01:00,2017-11-26T11:22:00.000+01:00
8CAC1DC2-6980-4935-9AC6-C617E4C8AF39,"Elitism and Its Challengers: Educational Development Ideology in Postcolonial India Through the Prism of Film, 1950-70",Elsevier,International Journal of Educational Development ,USD,1200,0,0,0,0,0,0,0,1321.2,2019-04-17T09:18:58.417+02:00,
4DB06D55-2267-4478-BD2B-5B38878B00A4,Aspergillus section Flavi community structure in Zambia influences aflatoxin contamination of maize and groundnut,Elsevier,International Journal of Food Microbiology,USD,3800,0,0,0,0,0,0,0,3800,2017-12-18T23:00:00.000+01:00,2017-08-19T00:00:00.000+02:00
F65C7E49-B96C-4E49-88FA-904225078A05,Developing a framework of gastronomic systems research to unravel drivers of food choice,Elsevier,International Journal of Gastronomy and Food Science,USD,3000,0,0,0,0,0,0,0,3000,2017-10-03T23:00:00.000+02:00,2017-06-23T00:00:00.000+02:00
353925D0-7F2F-4A77-AABE-DCB76AF6B7B4,Provider experiences with improvised uterine balloon tamponade for the management of uncontrolled postpartum hemorrhage in Kenya,Elsevier,International Journal of Gynecology & Obstetrics,USD,2500,0,0,0,0,0,0,0,2500,2016-11-15T23:00:00.000+01:00,2016-11-01T00:00:00.000+01:00
