institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2024,3696.4720705585887,10.1128/msphere.00546-24,The Plasmodium falciparum histone methyltransferase PfSET10 is dispensable for the regulation of antigenic variation and gene expression in blood stage parasites,2024-10-08,mSphere,American Society for Microbiology,FALSE,3520.52,0.9524,APC600580544A,NA,184785,Chronoshub
Swiss National Science Foundation (SNSF),2024,2704.735405291894,10.1001/jamanetworkopen.2024.44192,Symptom Shifting from Non-Suicidal Self-Injury to Substance Use among Adolescents and Links to Borderline Personality Pathology,2024-10-08,Jama Network Open,American Medical Association,FALSE,2575.99,0.9524,APC600578032,NA,211709,Chronoshub
Swiss National Science Foundation (SNSF),2024,2411.728265434691,10.2196/47754,Effectiveness of Game-Based Training of Selective Voluntary Motor Control in Children with Upper Motor Neuron Lesions: Randomized Multiple Baseline Design Study,2024-10-08,JMIR Formative Research,JMIR Publications,FALSE,2296.93,0.9524,FORMATIVE-47754-APF-0067502,NA,179471,Chronoshub
Swiss National Science Foundation (SNSF),2024,916.4531709365813,10.2196/58190,Exploring experiences of times without care and encounters in persons with dementia: A protocol for an ethnographic multi-methods exploration in the Swiss and German nursing home and domiciliary care setting,2024-10-08,JMIR Research Protocols,JMIR Publications,FALSE,872.83,0.9524,RESPROT-58190-APF-0067916,NA,200919,Chronoshub
Swiss National Science Foundation (SNSF),2024,2451.6589668206634,10.3390/polym16202873,‘Grafting-from’ and “grafting-to” PNIPAM functionalization of glass for DNA-biosensors with improved properties,2024-10-08,Polymers,MDPI,FALSE,2334.96,0.9524,3238983,NA,198265,Chronoshub
Swiss National Science Foundation (SNSF),2024,4542.251154976901,10.1016/j.jacbts.2024.09.009,Endothelial JCAD worsens the outcome of acute ischemic stroke by enhancing the inflammatory response to ischemia\/reperfusion,2024-10-08,JACC: Basic to Translational Science,Elsevier,FALSE,4326.04,0.9524,OAD0000485074,NA,197510,Chronoshub
Swiss National Science Foundation (SNSF),2024,2943.3116337673246,10.1016/j.esr.2024.101509,Optimization framework of clean heat and CO2 supply for agricultural greenhouses exploiting industrial symbiosis,2024-10-08,Energy Strategy Reviews,Elsevier,FALSE,2803.21,0.9524,OAD0000482663,NA,192875,Chronoshub
Swiss National Science Foundation (SNSF),2024,3467.8916421671565,10.1093/ismejo/wrae195,Leveraging genomic information to predict environmental preferences of bacteria,2024-10-08,The ISME Journal: Multidisciplinary Journal of Microbial Ecology,Oxford University Press,TRUE,3302.82,0.9524,SOA24LT011367,NA,199849,Chronoshub
Swiss National Science Foundation (SNSF),2024,2559.670306593868,10.1093/femsml/uqae020,Inferring Bacterial Interspecific Interactions from Microcolony Growth Expansion,2024-10-08,microLife,Oxford University Press,FALSE,2437.83,0.9524,SOA24LT011530,NA,"180575, 189919",Chronoshub
Swiss National Science Foundation (SNSF),2024,2949.254514909702,10.5194/tc-18-3383-2024,Spectral induced polarization imaging to monitor seasonal and annual dynamics of frozen ground at a mountain permafrost site in the Italian Alps,2024-10-08,The Cryosphere,European Geosciences Union,FALSE,2808.87,0.9524,TC-PUC-2024-177,NA,178823,Chronoshub
Swiss National Science Foundation (SNSF),2024,2119.7816043679127,10.5194/tc-18-4493-2024,Identifying airborne snow metamorphism with stable water isotopes,2024-10-08,The Cryosphere,European Geosciences Union,FALSE,2018.88,0.9524,TC-PUC-2024-235,NA,179130,Chronoshub
Swiss National Science Foundation (SNSF),2024,1474.632507349853,10.5194/tc-18-4531-2024,Modelling the effect of free convection on permafrost melting rates in frozen rock clefts,2024-10-08,The Cryosphere,European Geosciences Union,FALSE,1404.44,0.9524,TC-PUC-2024-237,NA,188636,Chronoshub
Swiss National Science Foundation (SNSF),2024,1486.245275094498,10.1515/krt-2023-0016,Petrification in contemporary set theory: the Multiverse and the later Wittgenstein,2024-10-08,Kriterion (Austria),Universitat Salzburg,TRUE,1415.5,0.9524,APC600581010,NA,214160,Chronoshub
Swiss National Science Foundation (SNSF),2024,2512.1692566148677,10.1038/s41598-024-74029-9,Practice improves older adults’ attentional control and prospective memory more than HD-tDCS in a randomized controlled trial,2024-10-08,Scientific Reports,Nature Research,FALSE,2392.59,0.9524,2939810575,NA,185105,Chronoshub
Swiss National Science Foundation (SNSF),2024,4011.969760604788,10.1038/s41398-024-03116-2,Acute dose-dependent effects of mescaline in a double-blind placebo-controlled study in healthy subjects,2024-10-08,Translational Psychiatry,Springer Nature [academic journals on nature.com],FALSE,3821,0.9524,2939810375,NA,185111,Chronoshub
Swiss National Science Foundation (SNSF),2024,6095.611087778244,10.1038/s41467-024-52688-6,Depth-dependent study of time-reversal symmetry-breaking in the kagome superconductor AV3Sb5,2024-10-08,Nature Communications,Springer Verlag,FALSE,5805.46,0.9524,2939811112,NA,211750,Chronoshub
Swiss National Science Foundation (SNSF),2024,2512.1692566148677,10.1038/s41598-024-73430-8,Associations between pain-related fear and lumbar movement variability during activities of daily living in patients with chronic low back pain and healthy controls,2024-10-08,Scientific Reports,Nature Research,FALSE,2392.59,0.9524,2939810611,NA,185123,Chronoshub
Swiss National Science Foundation (SNSF),2024,6095.611087778244,10.1038/s41467-024-52694-8,Molecular and functional landscape of malignant serous effusions for precision oncology,2024-10-08,Nature Communications,Springer Verlag,FALSE,5805.46,0.9524,2939815475,NA,194809,Chronoshub
Swiss National Science Foundation (SNSF),2024,6095.611087778244,10.1038/s41467-024-53089-5,Best practices for differential accessibility analysis in single-cell epigenomics,2024-10-08,Nature Communications,Springer Verlag,FALSE,5805.46,0.9524,2939822570,NA,192558,Chronoshub
Swiss National Science Foundation (SNSF),2024,2619.2986140277194,10.1186/s12887-024-04912-x,Autism spectrum: Parents’ perspectives reflecting the different needs of different families,2024-10-08,BMC Pediatrics,BioMed Central,FALSE,2494.62,0.9524,2939684267,NA,167461,Chronoshub
Swiss National Science Foundation (SNSF),2024,4887.347753044939,10.1371/journal.pbio.3002789,Dog-human vocal interactions match dogs,2024-09-30,PLoS Biology,Public Library of Science,FALSE,4654.71,0.9524,PAB380893,NA,"153502, 207377",Chronoshub
Swiss National Science Foundation (SNSF),2024,2667.8706425871483,10.1111/ecog.07277,Geographic and ecological effects on species richness of liverworts worldwide,2024-09-30,Ecography,Oikos Editorial Office,FALSE,2540.88,0.9524,9100179824,NA,188498,Chronoshub
Swiss National Science Foundation (SNSF),2024,2017.230155396892,10.1016/j.heliyon.2024.e38368,Awareness and adoption of climate-resilient practices by smallholder farmers in Central and Upper Eastern Kenya,2024-09-30,Heliyon,Elsevier,FALSE,1921.21,0.9524,OAD0000481017,NA,177582,Chronoshub
Swiss National Science Foundation (SNSF),2024,3678.8324233515327,10.1017/s1755773924000158,Ethnic diversity and political trust at the onset of the Covid-19 pandemic,2024-09-30,European Political Science Review,Cambridge University Press,TRUE,3503.72,0.9524,APC600580460,NA,186002,Chronoshub
Swiss National Science Foundation (SNSF),2024,3738.8177236455267,10.1126/sciadv.ado5924,Calcite precipitation: the forgotten piece of lakes’ carbon cycle,2024-09-30,Science Advances,American Association for the Advancement of Science,FALSE,3560.85,0.9524,APC600578705,NA,175530,Chronoshub
Swiss National Science Foundation (SNSF),2024,2265.0566988660225,10.1136/bmjopen-2024-085569,Physician perspectives on statin continuation and discontinuation in older adults in primary cardiovascular prevention: a qualitative methods study,2024-09-30,BMJ Open,BMJ Publishing Group,FALSE,2157.24,0.9524,APC600580523,NA,"193052, 201672",Chronoshub
Swiss National Science Foundation (SNSF),2024,6121.041579168417,10.1038/s41467-024-52559-0,Causal involvement of dorsomedial prefrontal cortex in learning the predictability of observable actions,2024-09-30,Nature Communications,Springer Verlag,FALSE,5829.68,0.9524,2939804491,NA,"162109, 165884, 176016, 188878",Chronoshub
Swiss National Science Foundation (SNSF),2024,2522.6480470390593,10.1038/s41598-024-72421-z,Systemic cytokines related to memory function 6-9 months and 12-15 months after SARS-CoV-2 infection,2024-09-30,Scientific Reports,Nature Research,FALSE,2402.57,0.9524,2939804440,NA,220041,Chronoshub
Swiss National Science Foundation (SNSF),2024,1318.5216295674086,10.1186/s13358-024-00333-6,"Thalattosauria in time and space: A review of thalattosaur spatiotemporal occurrences, presumed evolutionary relationships and current ecological hypotheses",2024-09-30,Swiss Journal of Palaeontology,Birkhäuser Verlag,FALSE,1255.76,0.9524,2939785462,NA,179401,Chronoshub
Swiss National Science Foundation (SNSF),2024,2518.8891222175553,10.1186/s12877-024-05387-2,Developing a research agenda on Nature-based and Animal-assisted Intervention Strategies (NATAIS) in people with neurodegenerative diseases with a specific focus on social isolation and loneliness: a group concept mapping procedure,2024-09-30,BMC Geriatrics,BioMed Central,FALSE,2398.99,0.9524,2939803471,NA,194591,Chronoshub
Swiss National Science Foundation (SNSF),2024,6121.041579168417,10.1038/s41467-024-52720-9,Ferromagnetic quantum critical point protected by nonsymmorphic symmetry in a Kondo metal,2024-09-30,Nature Communications,Springer Verlag,FALSE,5829.68,0.9524,2939807418,NA,188706,Chronoshub
Swiss National Science Foundation (SNSF),2024,2522.6480470390593,10.1038/s41598-024-73484-8,Trade-off between soot and NO emissions during enclosed spray combustion of jet fuel,2024-09-30,Scientific Reports,Nature Research,FALSE,2402.57,0.9524,2939808682,NA,182668,Chronoshub
Swiss National Science Foundation (SNSF),2024,6965.791684166316,10.1038/s44318-024-00248-5,Toxin-mediated depletion of NAD and NADP drives persister formation in a human pathogen,2024-09-27,The EMBO Journal,Springer,FALSE,6634.22,0.9524,2939804950,NA,10001362,Chronoshub
Swiss National Science Foundation (SNSF),2024,6107.139857202856,10.1038/s41467-024-52190-z,Artificial selection improves pollutant degradation by bacterial communities,2024-09-27,Nature Communications,Springer Verlag,FALSE,5816.44,0.9524,2939778736,NA,"180575, 181272",Chronoshub
Swiss National Science Foundation (SNSF),2024,6107.139857202856,10.1038/s41467-024-52622-w,Predicting Standardized Uptake Value of Brown Adipose Tissue from 1 CT scans using convolutional neural networks,2024-09-27,Nature Communications,Springer Verlag,FALSE,5816.44,0.9524,2939805045,NA,167823,Chronoshub
Swiss National Science Foundation (SNSF),2024,3160.9092818143636,10.1186/s12889-024-20098-4,A resource-oriented perspective on the aging workforce – exploring job resource profiles and their associations with various health indicators,2024-09-27,BMC Public Health,BioMed Central,FALSE,3010.45,0.9524,2939804499,NA,179696,Chronoshub
Swiss National Science Foundation (SNSF),2024,6107.139857202856,10.1038/s41467-024-52687-7,Genomic and phenotypic imprints of microbial domestication on cheese starter cultures,2024-09-27,Nature Communications,Springer Verlag,FALSE,5816.44,0.9524,2939803526,NA,"199476, 214419",Chronoshub
Swiss National Science Foundation (SNSF),2024,1686.6232675346491,10.7717/peerj.18169,Phylogenetic and taxonomic revisions of Jurassic sea stars support a delayed evolutionary origin of the Asteriidae,2024-09-27,PeerJ – the Journal of Life & Environmental Sciences,PeerJ,FALSE,1606.34,0.9524,INV-09032024-99806,NA,206858,Chronoshub
Swiss National Science Foundation (SNSF),2024,3337.6417471650566,10.26508/lsa.202403047,"TMX5\/TXNDC15, a natural trapping mutant of the PDI family is a client of the proteostatic factor ERp44",2024-09-27,Life Science Alliance,Life Science Alliance,FALSE,3178.77,0.9524,LSA-2024-03047_01498,NA,214903,Chronoshub
Swiss National Science Foundation (SNSF),2024,2809.407811843763,10.2196/52340,Evaluation of a new mobile virtual reality setup to alter pain perception: A pilot study in healthy subjects,2024-09-27,JMIR Serious Games,JMIR Publications,FALSE,2675.68,0.9524,GAMES-52340-APF-0067536,NA,194794,Chronoshub
Swiss National Science Foundation (SNSF),2024,2447.6060478790423,10.1063/5.0220532,Flexoelectricity in Amorphous Hafnium Oxide (HfO2),2024-09-27,APL Materials,American Institute of Physics,FALSE,2331.1,0.9524,APM24-AR-00515_01897,NA,"170590, 189967",Chronoshub
Swiss National Science Foundation (SNSF),2024,1694.6031079378413,10.1093/isagsq/ksae061,"Knowledge Machineries and their Objects of Expertise. Knowing Bodies, Moves, and Moods through ‘Mobile Health’ Data",2024-09-27,Global Studies Quarterly,Oxford University Press,FALSE,1613.94,0.9524,SOA24LT010043,NA,207552,Chronoshub
Swiss National Science Foundation (SNSF),2024,2464.8362032759346,10.1093/bioadv/vbad021,Exploiting parallelization in positional Burrows–Wheeler transform (PBWT) algorithms for efficient haplotype matching and compression,2024-09-27,Bioinformatics Advances,Oxford University Press,FALSE,2347.51,0.9524,E16055272,NA,"176977, 211004",Chronoshub
Swiss National Science Foundation (SNSF),2024,2452.057958840823,10.1103/physrevresearch.6.043012,Energy landscape and flow dynamics measurements of driven-dissipative systems,2024-09-27,Physical Review Research,American Physical Society,FALSE,2335.34,0.9524,INV/24/SEP/014957,NA,206008,Chronoshub
Swiss National Science Foundation (SNSF),2024,3070.6320873582526,10.1103/prxquantum.5.040303,Tensor Network Decoding Beyond 2D,2024-09-27,PRX Quantum,American Physical Society,FALSE,2924.47,0.9524,INV/24/SEP/015007,NA,186364,Chronoshub
Swiss National Science Foundation (SNSF),2024,565.8966820663587,10.3897/subtbiol.49.132515,Temporal consistency and spatial variability in detection: implications for monitoring of macroinvertebrates from shallow groundwater aquifers,2024-09-27,Subterranean Biology,Pensoft Publishers,FALSE,538.96,0.9524,2000006166,NA,209583,Chronoshub
Swiss National Science Foundation (SNSF),2024,3170.233095338093,10.3389/fnbeh.2024.1415047,Auditory stimuli suppress contextual fear responses in safety learning independent of a possible safety meaning,2024-09-27,Frontiers in Neuroscience,Frontiers Media,FALSE,3019.33,0.9524,2024-1152542-2,NA,204587,Chronoshub
Swiss National Science Foundation (SNSF),2024,3170.233095338093,10.3389/feart.2024.1461658,An algorithm for identifying stratigraphic piles from interpreted boreholes,2024-09-27,Frontiers in Earth Science,Frontiers Media,FALSE,3019.33,0.9524,2024-1207505-2,NA,182600,Chronoshub
Swiss National Science Foundation (SNSF),2024,3170.233095338093,10.3389/fbioe.2024.1457884,Assessing the metastatic potential of circulating tumor cells using an organ- on-chip model,2024-09-27,Frontiers in Bioengineering and Biotechnology,Frontiers Media,FALSE,3019.33,0.9524,2024-1202962-4,NA,185365,Chronoshub
Swiss National Science Foundation (SNSF),2024,2670.1175976480467,10.1021/jacsau.4c00738,Translation of DNA into synthetic alpha helical peptides for Darwinian evolution.,2024-09-27,JACS Au,American Chemical Society,FALSE,2543.02,0.9524,APC600573288,NA,219316,Chronoshub
