ID,Title,Type,Language,PrimarySubject,Status,PublisherName,PublisherIdentifier,PublicationPlace,LicenseAgreement,Binding,RoundName,EUR Price,UnlatchingDate,LicenseURL,PublicationDate,IsbnHardback,IsbnPaperback,IsbnEpdf,IsbnEpub,Doi
863,Black Musician and the White City,book,en,Music,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2014-06-16,9780472119172,,,,
1543,Blood Ties,book,en,History,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2013-11-12,9780801452260,,9780801469800,9780801469794,
881,"Bluestocking Feminism and British-German Cultural Transfer, 1750-1837",book,en,Literature,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2014-08-27,9780472119387,,9780472120475,,
1588,Bondage,book,en,History,unlatched,Berghahn Books,,United States,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2014-01-01,9781782382508,,9781785336607,,
833,Border Crossing,book,en,Media & Communications,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc,",2016-03-31,9781474411424,,9781474411431,,
1269,Borrowed Forms,book,en,Music,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2014-06-18,9781781380307,,,,
905,Building a Peace Economy?,book,en,Political Science,unlatched,Manchester University Press,,Manchester ,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2014-03-31,9780719087301,,9781526129376,,
1277,Byron and the Forms of Thought,book,en,Literature,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2013-09-20,9781846319716,,,,
1062,Challenging Multiculturalism,book,en,Political Science,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc,",2012-12-17,9780748664573,,9780748664597,,
1307,"Child Poverty, Evidence and Policy",book,en,Sociology,unlatched,Policy Press,,"Bristol, UK",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc,",2011-02-23,9781847424464,,9781847424471,,
1051,Chinese Historical Thinking,book,en,Philosophy,unlatched,V&R unipress GmbH,,Göttingen,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2015-11-18,9783847104971,,,,
916,Christianity and National Identity in Twentieth-Century Europe,book,en,History,unlatched,Vandenhoeck & Ruprecht,,Göttingen,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc-nd,",2016-09-12,9783525101490,,9783666101496,,
1079,Christian Martyrdom in Late Antiquity,book,en,Theology & Religion,unlatched,De Gruyter,,Berlin,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2012-06-14,9783110263510,,9783110263527,,
903,Colonial Caring,book,en,History,unlatched,Manchester University Press,,Manchester ,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2014-09-01,9780719099700,,9781526129369,,
1447,Colonial Legacies,book,en,History,unlatched,University of Hawai‘i Press,,Honolulu,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2007-09-30,9780824831615,,9780824878412,,
776,Concrete Expressions,book,en,Arts,unlatched,University of South Australia Architecture Museum,,Adelaide,=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2013-12-01,,9780987120045,,,
1043,Confucian Role Ethics,book,en,Philosophy,unlatched,V&R unipress GmbH,,Göttingen,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2016-07-11,9783847106050,,9783737006057,,10.14220/9783737006057
1261,Constructions of Cultural Identities in Newsreel Cinema and Television after 1945,book,en,Media & Communications,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc-nd,",2016-11-15,,9783837629750,9783839429754,,10.14361/9783839429754
1050,Constructs of Meaning and Religious Transformation,book,en,Theology & Religion,unlatched,V&R unipress GmbH,,Göttingen,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2013-03-13,9783847100997,,9783737000994,,10.14220/9783737000994
926,Consumption and Violence,book,en,Political Science,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2014-10-13,9780472119417,,9780472120543,,
1210,Contemporary Rhetorical Citizenship,book,en,Media & Communications,unlatched,Leiden University Press,,Leiden,=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc,",2015-01-01,,9789087282165,9789087282943,,doi.org/10.24415/9789087282165
1537,Corruption as a Last Resort,book,en,Political Science,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2014-10-30,9780801453274,,,,
1508,Corruption as an Empty Signifier,book,en,Political Science,unlatched,Brill,,"Leiden, Boston",=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc,",2013-01-05,,9789004249998,,,
1451,Creative Constraints,book,en,Literature,unlatched,Monash University Publishing,,"Clayton, Victoria, Australia",=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2012-07-01,,9781921867897,9781921867903,,
1584,Crime and Criminal Justice in Modern Germany,book,en,History,unlatched,Berghahn Books,,United States,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc-nd,",2014-05-01,9781782382461,,9781785336577,,
1356,Culinary Linguistics,book,en,Linguistics,unlatched,John Benjamins Publishing Company,,Amsterdam,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2013-07-04,9789027202932,,,,
983,Culture of Class,book,en,History,unlatched,Duke University Press,,"Durham, NC",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-19,"arr,",2012-04-26,9780822352433,,9780822395331,,
1033,Cultures in Collision and Conversation,book,en,Philosophy,unlatched,Academic Studies Press,,"Boston, MA",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc,",2011-04-01,9781936235247,,9781618117915,,
892,Culture Wars and Enduring American Dilemmas,book,en,Sociology,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc-nd,",2010-02-04,9780472070886,,9780472900916,,
1141,Cyberpragmatics,book,en,Linguistics,unlatched,John Benjamins Publishing Company,,Amsterdam,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2011-08-22,9789027256195,,,,
1389,Demonic History,book,en,Literature,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2015-03-20,9780810129764,,,,
854,Dickens's London,book,en,Literature,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc,",2012-05-23,9780748640409,,9781474429795,,
961,Difference and Disability in the Medieval Islamic World,book,en,History,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc,",2012-07-23,9780748645077,,9780748645084,,
1647,Difficult Folk?,book,en,Anthropology,unlatched,Berghahn Books,,New York/Oxford,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-12-01,"cc-by-nc-nd,",2008-05-01,9781845454500,,9781785336638,9781785336638,
1540,Diplomacy’s Value,book,en,Political Science,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2014-09-25,9780801453182,,9780801455063,9780801455056,
1174,Disintegration and Integration in East-Central Europe,book,en,History,unlatched,Nomos Verlagsgesellschaft mbH & Co.- KG,,Baden-Baden,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2014-05-20,9783848713301,,,,
1518,Dissent! Refracted,book,en,History,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2016-04-20,9783631673737,,9783653066296,,10.3726/978-3-653-06629-6
1245,DiverCity  –  Global Cities as a Literary Phenomenon,book,en,Literature,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc-nd,",2016-02-15,,9783837635416,9783839435410,,
1504,Early Greek Poets’ Lives,book,en,Classics,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc,",2010-01-09,9789004186156,,,,
1448,Eating Identities,book,en,Literature,unlatched,University of Hawai‘i Press,,Honolulu,=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2007-11-13,,9780824831950,9780824878436,,
825,Economic Complexity and Human Development,book,en,Economics,unlatched,Taylor & Francis,,Abingdon,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2014-05-01,9780415858915,,9780203722084,,
1204,Elements of Structural Syntax,book,en,Linguistics,unlatched,John Benjamins Publishing Company,,Amsterdam,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc-nd,",2015-02-11,9789027212122,,,,
1341,Emerging Memory,book,en,History,unlatched,Amsterdam University Press,,Amsterdam,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2016-03-01,9789089645906,,9789048522019,,
992,Empire's Garden,book,en,History,unlatched,Duke University Press,,"Durham, NC",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-19,"arr,",2011-07-13,9780822350323,,9780822394396,,
888,Envisioning Socialism,book,en,History,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2014-01-27,9780472119196,,9780472120024,,
1309,Equality and Diversity,book,en,Sociology,unlatched,Policy Press,,"Bristol, UK",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc,",2011-07-20,9781847426079,,9781847426086,,
1386,Essential Vulnerabilities,book,en,Philosophy,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2016-12-31,9780810129948,,,,
1133,Europe and Palestine 1799–1948: Religion – Politics – Society,book,en,History,unlatched,Verlag der österreichischen Akademie der Wissenschaften,,Vienna,=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by,",2006-01-01,,9783700168041,,,
1177,European Union - The Second Founding,book,en,Political Science,unlatched,Nomos Verlagsgesellschaft mbH & Co.- KG,,Baden-Baden,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2008-08-12,9783832935023,,,,
822,Facebook Democracy,book,en,Political Science,unlatched,Taylor & Francis,,Abingdon,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2012-08-17,9781409444305,,,,
1430,"Fairness, Globalization, and Public Institutions",book,en,Political Science,unlatched,University of Hawai‘i Press,,Honolulu,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2006-04-30,9780824829506,,9780824878467,,
1384,Faithful Translators,book,en,Literature,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2013-12-18,9780810129696,,,,
1121,Filming The End of the Holocaust,book,en,History,unlatched,Bloomsbury Academic,,"London, England",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2016-04-21,9781472514288,9781474282789,,,
1018,Foucault's Archaeology,book,en,Philosophy,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc,",2012-11-28,9780748624218,,9780748630387,,
1064,Germania Semitica,book,en,Linguistics,unlatched,De Gruyter Mouton,,Berlin,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2012-11-15,9783110300949,,9783110301090,,
1525,Ghosts - or the (Nearly) Invisible,book,en,Literature,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2016-07-22,9783631665664,,9783653059625,,10.3726/978-3-653-05962-5
893,"Guns, Democracy, and the Insurrectionist Idea",book,en,Political Science,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2009-04-29,9780472115723,,9780472900886,,
947,Handbook of Intercultural Communication and Cooperation,book,en,Psychology,unlatched,Vandenhoeck & Ruprecht,,Göttingen,=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc-nd,",2010-10-25,,9783525403273,9783666403279,,
1124,Harnessing Chaos,book,en,Arts,unlatched,Bloomsbury Academic,,"London, England",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2016-05-19,9780567655509,9780567669599,97805676555,,
1478,Hazard or Hardship ,book,en,Business & Management,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2013-07-15,9780801451898,,9780801469244,9780801469237,
1531,Hidden Hunger,book,en,Sociology,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2013-01-22,9780801451645,,9780801467691,9780801467684,
1511,History of the Opium Problem,book,en,History,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc,",2012-01-04,9789004221581,,,,
1251,"Houses, Secrets, and the Closet",book,en,Literature,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc-nd,",2016-04-15,,9783837634686,9783839434680,,
846,How the West Came to Rule,book,en,History,unlatched,Pluto Press,,London,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2015-06-20,9780745335216,,9781783713233,9781783713240,
901,Human Remains in Society,book,en,Anthropology,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2016-11-29,9781526107381,,9781526129338,,
1281,Imperial Emotions,book,en,Languages,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2013-11-13,9781846319761,,,,
1164,Imperial Overstretch: Germany in Soviet Policy from Stalin to Gorbachev,book,en,Political Science,unlatched,Nomos Verlagsgesellschaft mbH & Co.- KG,,Baden-Baden,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc-nd,",2016-04-29,9783848724529,,,,
1587,Impotent Warriors,book,en,Anthropology,unlatched,Berghahn Books,,United States,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2008-12-01,9781845455262,,9781785336591,,
1388,Incapacity,book,en,Philosophy,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2014-08-08,9780810129924,,,,
1510,Indian Islamic Architecture,book,en,Arts,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-08-22,"cc-by-nc,",2007-01-12,9789004163393,,,,
1534,Informal Governance in the European Union,book,en,Political Science,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2013-09-23,9780801452116,,9780801469404,9780801469398,
1519,Institutions of Hanseatic Trade,book,en,History,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-07-12,"cc-by-nc-nd,",2016-11-30,9783631661833,,9783653058512,,
1308,International Approaches to Rape,book,en,Sociology,unlatched,Policy Press,,"Bristol, UK",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc,",2011-04-06,9781847426208,,9781847426222,,
1246,Intersex Narratives,book,en,Literature,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-03-16,"cc-by-nc-nd,",2016-02-15,,9783837634198,9783839434192,,
1526,In the Beginning was the Image: The Omnipresence of Pictures,book,en,Media & Communications,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2016-12-20,9783631678602,,9783653070071,,10.3726/b10396
1214,Irreverent Persia,book,en,Literature,unlatched,Leiden University Press,,Leiden,=TRUE(),paperback,KU Select 2017: Backlist Collection,1875,2018-02-04,"cc-by-nc,",2015-06-01,,9789087282271,9789087282974,,doi.org/10.24415/9789087282271
1337,Islamic Studies in the Twenty-first Century,book,en,Theology & Religion,unlatched,Amsterdam University Press,,Amsterdam,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc-nd,",2016-08-01,9789089649263,,9789048528189,,
1111,Japanese and Chinese Immigrant Activists,book,en,History,unlatched,Rutgers University Press,,New Brunswick,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-01-25,"cc-by-nc-nd,",2007-06-28,9780813540405,,,,
1090,Judaism as Philosophy,book,en,Philosophy,unlatched,Academic Studies Press,,"Boston, MA",=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-02-22,"cc-by-nc,",2015-10-22,9781618111791,,9781618117892,,
1581,Judging 'Privileged' Jews,book,en,History,unlatched,Berghahn Books,,United States,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-05-19,"cc-by-nc-nd,",2013-07-01,9780857459916,,9781785336560,,
883,Late Sophocles,book,en,Classics,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2017: Backlist Collection,1875,2018-04-20,"cc-by-nc-nd,",2015-02-26,9780472119561,,9780472121083,,
